Timestamp,X,Y,Z,Roll,Yaw,Pitch,DesiredAngle
1741866124.958,1.4507,0.6922,5.7195,-178.2300,140.1463,-6.5725,90.00
1741866146.949,1.4498,0.6956,5.7220,-176.8202,49.3141,-1.0687,0.00
