timestamp,steering_angle,speed
1727338113006002561,-7.923969640166728e-12,0.05000000074505806
1727338113031067967,-7.945239952067418e-12,0.10000000149011612
1727338113052106604,-7.96650939660637e-12,0.15000000596046448
1727338113086224376,-7.987779708507059e-12,0.20000000298023224
1727338113105618398,-8.009051755131225e-12,0.2501331567764282
1727338113129967956,-8.03032380175539e-12,0.2501327693462372
1727338113153730419,-8.05159845046477e-12,0.2501327693462372
1727338113179243419,-8.072876568621101e-12,0.2501327693462372
1727338113202814094,-8.094151217330481e-12,0.2501327693462372
1727338113222611678,-8.11541719242248e-12,0.2501296103000641
1727338113245168058,-8.136669289726672e-12,0.2501296103000641
1727338113274887676,-8.15791011132827e-12,0.2501263916492462
1727338113299279997,-8.179063329394332e-12,0.2535752058029175
1727338113331425998,-8.200050881368437e-12,0.2500552535057068
1727338113361033715,-8.220749601883792e-12,0.2597619295120239
1727338113403680761,0.001773380790837109,0.2771410346031189
1727338113433249268,0.0057185348123312,0.35970062017440796
1727338113457195214,0.006204401608556509,0.499779611825943
1727338113482231440,-0.00207118084654212,0.6461905241012573
1727338113505610829,-0.01951826550066471,0.7937054634094238
1727338113532512534,-0.04425068944692612,0.9402390122413635
1727338113561319417,-0.07377385348081589,1.0018961429595947
1727338113583734470,-0.10381297767162323,1.188558578491211
1727338113608789798,-0.12908247113227844,1.2057691812515259
1727338113632096713,-0.14601904153823853,1.269948124885559
1727338113653918566,-0.15278758108615875,1.292933702468872
1727338113679834140,-0.1494387984275818,1.3936456441879272
1727338113706181680,-0.13825275003910065,1.3979445695877075
1727338113730491270,-0.12383989244699478,1.435593843460083
1727338113753265382,-0.11020523309707642,1.455337643623352
1727338113778168370,-0.09915619343519211,1.487050175666809
1727338113801961023,-0.08988978713750839,1.5856304168701172
1727338113824986745,-0.08088686317205429,1.580220103263855
1727338113848825524,-0.07402846962213516,1.5884281396865845
1727338113883984039,-0.0707702562212944,1.6212481260299683
1727338113906193065,-0.06923246383666992,1.6838229894638062
1727338113924853281,-0.0665280893445015,1.7321901321411133
1727338113954223571,-0.06056717038154602,1.780518651008606
1727338113980156611,-0.050387218594551086,1.8131792545318604
1727338114004418573,-0.03585869073867798,1.8422203063964844
1727338114026368129,-0.018440233543515205,1.8909136056900024
1727338114048593252,-0.0009238831698894501,1.9465163946151733
1727338114072663778,0.013652583584189415,1.9970924854278564
1727338114096453424,0.022329850122332573,2.042583703994751
1727338114121242041,0.024285025894641876,2.0755105018615723
1727338114144549766,0.0214055348187685,2.0366430282592773
1727338114166808110,0.015581670217216015,2.0671939849853516
1727338114192767857,0.007689140737056732,2.0976173877716064
1727338114215129395,-0.0013999398797750473,2.0576648712158203
1727338114240659499,-0.01024484634399414,2.0211730003356934
1727338114261174589,-0.017214147374033928,2.0642480850219727
1727338114287966016,-0.02087118662893772,2.0156285762786865
1727338114309147922,-0.021068312227725983,2.038846969604492
1727338114336769679,-0.019055353477597237,2.0050127506256104
1727338114361509973,-0.015518421307206154,2.048354387283325
1727338114383857973,-0.010414894670248032,1.9973231554031372
1727338114406963102,-0.004562627524137497,2.013847827911377
1727338114449797659,0.0007615596987307072,2.0320723056793213
1727338114469860959,0.004572038073092699,2.0320723056793213
1727338114491379040,0.006820138543844223,2.0367109775543213
1727338114518201177,0.008897822350263596,2.0655853748321533
1727338114544631669,0.012250975705683231,2.0451903343200684
1727338114565702125,0.01720413751900196,2.093430757522583
1727338114589335936,0.0226131659001112,2.1082732677459717
1727338114612581334,0.026775751262903214,2.142732620239258
1727338114638435106,0.028909550979733467,2.113328456878662
1727338114660999037,0.029422035440802574,2.143462657928467
1727338114687003097,0.029413441196084023,2.110752820968628
1727338114709723742,0.0298266913741827,2.136871337890625
1727338114736430121,0.031129546463489532,2.141460418701172
1727338114756718138,0.033722393214702606,2.1772079467773438
1727338114779100129,0.038092128932476044,2.1734015941619873
1727338114807676380,0.04431604966521263,2.191629648208618
1727338114828191497,0.05158356577157974,2.198806047439575
1727338114856140764,0.05870335176587105,2.21762752532959
1727338114878632510,0.06420623511075974,2.2200863361358643
1727338114901900828,0.06665780395269394,2.236677646636963
1727338114929877207,0.06609002500772476,2.248758316040039
1727338114958824492,0.0638936385512352,2.2807233333587646
1727338114987661377,0.06185531243681908,2.297881603240967
1727338115009504919,0.06212811544537544,2.3224215507507324
1727338115034577245,0.06560523062944412,2.349236011505127
1727338115056088742,0.07054609060287476,2.380321979522705
1727338115077799504,0.07473481446504593,2.4045541286468506
1727338115095495202,0.07707428932189941,2.4266202449798584
1727338115126750285,0.0773230642080307,2.4446001052856445
1727338115151126131,0.07591792196035385,2.4652841091156006
1727338115171309499,0.07371719181537628,2.4787497520446777
1727338115194414174,0.07167080044746399,2.4958128929138184
1727338115223886594,0.07042202353477478,2.5069785118103027
1727338115244689853,0.07011914998292923,2.5215258598327637
1727338115265470787,0.07062805444002151,2.5335302352905273
1727338115285475090,0.07175491750240326,2.544442892074585
1727338115312627399,0.07325882464647293,2.551332950592041
1727338115334436337,0.07480047643184662,2.5628631114959717
1727338115360640929,0.07568825036287308,2.5763368606567383
1727338115383572871,0.07568804919719696,2.5871946811676025
1727338115409579857,0.07543687522411346,2.5969457626342773
1727338115432841658,0.0748397633433342,2.612837553024292
1727338115458866350,0.07315950840711594,2.628666877746582
1727338115483456134,0.06990521401166916,2.644495964050293
1727338115505374544,0.06502512097358704,2.6586835384368896
1727338115533185673,0.05934647470712662,2.67368221282959
1727338115555464053,0.053952883929014206,2.6840133666992188
1727338115575071515,0.0495876744389534,2.6941263675689697
1727338115601556792,0.04671214148402214,2.7010881900787354
1727338115625363356,0.04534453526139259,2.7082366943359375
1727338115650484686,0.04519672319293022,2.716803789138794
1727338115669458091,0.046046182513237,2.7204596996307373
1727338115695765065,0.04787071794271469,2.7240781784057617
1727338115720179798,0.050389036536216736,2.7285139560699463
1727338115742591387,0.052907250821590424,2.7327961921691895
1727338115764165456,0.05492372810840607,2.735394239425659
1727338115793202248,0.0563693568110466,2.7390217781066895
1727338115813401335,0.05731310322880745,2.741004705429077
1727338115840254855,0.057654064148664474,2.7431254386901855
1727338115860263849,0.05738431215286255,2.7461142539978027
1727338115888323403,0.056778669357299805,2.7488691806793213
1727338115908103913,0.05609157308936119,2.7488691806793213
1727338115933905563,0.05484426021575928,2.75663685798645
1727338115973181646,0.05211712792515755,2.7596235275268555
1727338115989840838,0.047933466732501984,2.76357102394104
1727338116019624295,0.04292091727256775,2.7668447494506836
1727338116042727684,0.037247639149427414,2.769009590148926
1727338116064065081,0.031174778938293457,2.7711048126220703
1727338116089134443,0.025796324014663696,2.772505283355713
1727338116115653933,0.021978970617055893,2.773345947265625
1727338116135505798,0.019873086363077164,2.774594783782959
1727338116156694884,0.01944320648908615,2.7747790813446045
1727338116184318632,0.02029694803059101,2.775512218475342
1727338116206200139,0.02182757668197155,2.775846481323242
1727338116231115949,0.023458341136574745,2.7761402130126953
1727338116253971977,0.024705834686756134,2.776451349258423
1727338116280241632,0.025336023420095444,2.7766356468200684
1727338116306048043,0.0253901407122612,2.776806354522705
1727338116327433503,0.024903347715735435,2.7768964767456055
1727338116349725583,0.023826684802770615,2.777101993560791
1727338116375926268,0.02219022437930107,2.7771546840667725
1727338116401782861,0.020006587728857994,2.7773995399475098
1727338116423572035,0.01732742041349411,2.777581214904785
1727338116450916385,0.01422168780118227,2.7776482105255127
1727338116474754616,0.010717721655964851,2.777726888656616
1727338116499163434,0.007019869051873684,2.777773380279541
1727338116527338872,0.0035095890052616596,2.7777774333953857
1727338116547351054,0.0005819296929985285,2.777777671813965
1727338116569087433,-0.0015551240649074316,2.777777671813965
1727338116597280674,-0.002966631203889847,2.777777671813965
1727338116619005197,-0.003806742839515209,2.777777910232544
1727338116642925225,-0.004204727243632078,2.777777671813965
1727338116670399908,-0.004319742321968079,2.777777671813965
1727338116692639110,-0.0043267980217933655,2.777777671813965
1727338116715683397,-0.004368856083601713,2.777777671813965
1727338116737515504,-0.004548546392470598,2.777777910232544
1727338116762677896,-0.004938062280416489,2.777777910232544
1727338116791228637,-0.005678091198205948,2.777777671813965
1727338116813719729,-0.006806809455156326,2.777777671813965
