Timestamp,X,Y,Z,Roll,Yaw,Pitch,DesiredAngle
1741865080.343,0.0445,4.6676,0.9343,-62.5910,-60.7873,60.0055,90.00
1741865097.423,1.4602,0.6655,5.7139,-178.8009,139.6648,-4.1221,90.00
