Timestamp,X,Y,Z,Roll,Yaw,Pitch,DesiredAngle
1741865589.930,1.4564,0.6710,5.7290,-177.5114,139.5840,-9.6415,0.00
1741865621.027,1.4572,0.6871,5.7231,-176.5030,49.1829,-1.7480,-90.00
