Timestamp,d_laser_x,d_laser_z,laser_x,laser_z,X,Y,Z,Yaw,Roll,Pitch
1741951127.334,4.076,2.115,6.783,2.975,1.4472,-2.0845,5.9624,-155.2279,179.3455,-0.8989
1741951127.413,4.076,2.115,6.784,2.975,1.4472,-2.0845,5.9624,-155.2331,179.3316,-0.9049
1741951127.493,4.076,2.113,6.784,2.974,1.4472,-2.0845,5.9624,-155.2422,179.3074,-0.9061
1741951127.573,4.078,2.113,6.785,2.973,1.4472,-2.0845,5.9624,-155.2317,179.3233,-0.9244
1741951127.652,4.077,2.114,6.783,2.974,1.4472,-2.0845,5.9624,-155.2185,179.3168,-0.9196
1741951127.732,4.077,2.114,6.784,2.974,1.4472,-2.0845,5.9624,-155.2251,179.3386,-0.9009
1741951127.812,4.074,2.114,6.782,2.974,1.4472,-2.0845,5.9624,-155.2298,179.3583,-0.8982
1741951127.891,4.075,2.114,6.783,2.974,1.4472,-2.0845,5.9624,-155.23,179.3516,-0.8955
1741951127.971,4.076,2.114,6.784,2.974,1.4472,-2.0845,5.9624,-155.2321,179.3527,-0.9072
1741951128.051,4.075,2.114,6.784,2.974,1.4472,-2.0845,5.9624,-155.2432,179.3676,-0.9131
1741951128.13,4.075,2.114,6.783,2.974,1.4472,-2.0845,5.9624,-155.2334,179.3396,-0.9059
1741951128.21,4.076,2.114,6.783,2.974,1.4472,-2.0845,5.9624,-155.2231,179.3178,-0.9025
1741951128.409,4.078,2.115,6.784,2.974,1.4472,-2.0845,5.9624,-155.2156,179.3292,-0.9047
1741951128.608,4.075,2.115,6.783,2.974,1.4472,-2.0845,5.9624,-155.2257,179.3373,-0.9038
1741951128.807,4.078,2.113,6.785,2.974,1.4472,-2.0845,5.9624,-155.2378,179.3443,-0.9058
1741951130.101,4.075,2.114,6.783,2.974,1.4472,-2.0845,5.9624,-155.2326,179.3432,-0.9266
1741951130.181,4.075,2.113,6.783,2.973,1.4472,-2.0845,5.9624,-155.2301,179.3421,-0.9303
1741951130.261,4.075,2.114,6.783,2.974,1.4472,-2.0845,5.9624,-155.2325,179.3554,-0.9287
1741951130.34,4.075,2.114,6.783,2.974,1.4472,-2.0845,5.9624,-155.2304,179.3509,-0.9215
1741951130.42,4.077,2.114,6.784,2.974,1.4472,-2.0845,5.9624,-155.2298,179.3636,-0.917
1741951130.5,4.075,2.113,6.783,2.973,1.4472,-2.0845,5.9624,-155.23,179.3705,-0.9171
1741951130.579,4.076,2.114,6.783,2.974,1.4472,-2.0845,5.9624,-155.2296,179.3582,-0.9212
1741951130.659,4.076,2.113,6.784,2.973,1.4472,-2.0845,5.9624,-155.2322,179.3646,-0.9165
1741951130.739,4.076,2.113,6.784,2.974,1.4472,-2.0845,5.9624,-155.2379,179.3663,-0.9113
1741951130.818,4.076,2.113,6.784,2.974,1.4472,-2.0845,5.9624,-155.2375,179.3685,-0.9142
1741951130.898,4.075,2.113,6.783,2.973,1.4472,-2.0845,5.9624,-155.2351,179.361,-0.9196
1741951130.977,4.075,2.113,6.783,2.973,1.4472,-2.0845,5.9624,-155.2258,179.3578,-0.9089
1741951131.057,4.076,2.113,6.783,2.973,1.4472,-2.0845,5.9624,-155.2229,179.3431,-0.9181
1741951131.137,4.076,2.113,6.783,2.973,1.4472,-2.0845,5.9624,-155.2267,179.3405,-0.9312
1741951131.216,4.076,2.114,6.783,2.974,1.4472,-2.0845,5.9624,-155.2297,179.3452,-0.9332
1741951131.296,4.077,2.114,6.784,2.974,1.4472,-2.0845,5.9624,-155.221,179.3578,-0.9037
1741951131.376,4.076,2.114,6.782,2.973,1.4471,-2.0844,5.9623,-155.206,179.4289,-0.8
1741951131.455,4.078,2.113,6.78,2.971,1.4468,-2.0833,5.9623,-155.1503,179.4092,-0.8195
1741951131.535,4.078,2.113,6.777,2.969,1.445,-2.0793,5.9623,-155.0945,179.339,-0.8815
1741951131.615,4.075,2.111,6.767,2.964,1.4416,-2.0725,5.962,-154.9515,179.28,-0.9168
1741951131.694,4.071,2.113,6.76,2.963,1.4377,-2.0648,5.962,-154.8684,179.262,-0.9098
1741951131.774,4.06,2.112,6.745,2.958,1.4338,-2.0573,5.9621,-154.7147,179.2555,-0.908
1741951131.854,4.05,2.111,6.735,2.955,1.4299,-2.0495,5.9624,-154.6427,179.2639,-0.959
1741951131.933,4.05,2.111,6.73,2.953,1.4274,-2.044,5.9621,-154.5629,179.2701,-0.9403
1741951132.013,4.039,2.112,6.719,2.951,1.4253,-2.0388,5.9616,-154.4897,179.324,-0.9561
1741951132.093,4.032,2.116,6.705,2.948,1.4233,-2.0353,5.9619,-154.3018,179.2894,-0.8398
1741951132.172,4.023,2.114,6.694,2.944,1.4207,-2.0301,5.9617,-154.215,179.2523,-1.0124
1741951132.252,4.018,2.111,6.686,2.94,1.4174,-2.0234,5.9619,-154.1239,179.2882,-1.1408
1741951132.332,4.018,2.111,6.682,2.938,1.4139,-2.0164,5.9619,-154.0444,179.2918,-1.0888
1741951132.411,4.008,2.115,6.674,2.939,1.4108,-2.0102,5.9619,-154.0105,179.3592,-1.0614
1741951132.491,3.999,2.114,6.665,2.937,1.4075,-2.0033,5.962,-153.946,179.4154,-1.0777
1741951132.57,3.991,2.115,6.655,2.934,1.4045,-1.997,5.962,-153.85,179.5082,-1.0839
1741951132.65,3.98,2.105,6.65,2.929,1.401,-1.9906,5.9619,-153.8852,179.4346,-1.0389
1741951132.73,3.98,2.105,6.648,2.928,1.3979,-1.9845,5.9616,-153.8479,179.4288,-0.9926
1741951132.809,3.973,2.115,6.641,2.933,1.3947,-1.9785,5.9613,-153.7927,179.4276,-0.9981
1741951132.889,3.963,2.114,6.63,2.93,1.3915,-1.9728,5.9611,-153.7078,179.3668,-1.0379
1741951132.969,3.955,2.116,6.617,2.926,1.3883,-1.9664,5.961,-153.5603,179.331,-1.0698
1741951133.048,3.944,2.115,6.603,2.922,1.3855,-1.9608,5.9609,-153.418,179.3088,-1.0509
1741951133.128,3.944,2.115,6.594,2.917,1.3825,-1.955,5.9607,-153.2626,179.2548,-1.0833
1741951133.208,3.939,2.115,6.584,2.913,1.3792,-1.9491,5.9606,-153.1455,179.2285,-1.1497
1741951133.287,3.928,2.115,6.576,2.913,1.3763,-1.9434,5.9606,-153.1146,179.2038,-1.1517
1741951133.367,3.922,2.117,6.567,2.91,1.3728,-1.9372,5.9607,-153.0052,179.179,-1.1411
1741951133.447,3.912,2.116,6.554,2.906,1.3697,-1.9313,5.9607,-152.8761,179.1281,-1.1771
1741951133.526,3.912,2.116,6.546,2.902,1.3666,-1.9255,5.9609,-152.7372,179.1725,-1.147
1741951133.606,3.906,2.117,6.539,2.901,1.3645,-1.9219,5.9606,-152.6745,179.3966,-1.062
1741951133.686,3.898,2.116,6.532,2.899,1.3635,-1.9157,5.9574,-152.6332,179.5164,-1.0629
1741951133.765,3.892,2.117,6.521,2.895,1.3593,-1.9093,5.9584,-152.4961,179.3197,-1.1168
1741951133.845,3.892,2.117,6.515,2.892,1.3554,-1.9034,5.9598,-152.3946,179.2659,-1.1107
1741951133.925,3.883,2.116,6.508,2.89,1.3516,-1.8974,5.9603,-152.3478,179.2422,-1.0156
1741951134.004,3.875,2.118,6.501,2.89,1.3492,-1.8933,5.9603,-152.3112,179.2558,-0.9504
1741951134.084,3.867,2.119,6.491,2.888,1.3468,-1.8888,5.9602,-152.2125,179.2853,-0.9501
1741951134.163,3.862,2.117,6.485,2.885,1.3449,-1.8852,5.96,-152.1602,179.3163,-0.8814
1741951134.243,3.862,2.117,6.48,2.883,1.3423,-1.8805,5.9597,-152.0763,179.2854,-0.9299
1741951134.323,3.855,2.117,6.47,2.879,1.3391,-1.8746,5.9597,-151.964,179.2292,-0.9738
1741951134.402,3.849,2.116,6.458,2.874,1.3354,-1.8681,5.9597,-151.8125,179.1778,-0.9848
1741951134.482,3.841,2.119,6.449,2.873,1.3321,-1.8614,5.9597,-151.7263,179.1797,-0.975
1741951134.562,3.83,2.118,6.46,2.882,1.3305,-1.8573,5.96,-152.0411,179.4356,-0.9411
1741951134.642,3.83,2.118,6.47,2.887,1.3294,-1.8543,5.9601,-152.2186,179.5248,-1.0051
1741951134.721,3.825,2.117,6.477,2.893,1.3283,-1.8511,5.96,-152.4123,179.7525,-0.9327
1741951134.801,3.818,2.117,6.493,2.904,1.3251,-1.8457,5.9593,-152.7796,179.5299,-1.1381
1741951134.88,3.814,2.116,6.512,2.915,1.3198,-1.8373,5.9599,-153.1812,178.7474,-1.6254
1741951134.96,3.805,2.117,6.484,2.903,1.3144,-1.8276,5.9599,-152.7493,178.7262,-1.6011
1741951135.04,3.805,2.117,6.466,2.893,1.3094,-1.8182,5.9597,-152.4274,178.9192,-1.4231
1741951135.119,3.791,2.123,6.447,2.89,1.306,-1.8117,5.9593,-152.222,179.0225,-1.4003
1741951135.199,3.782,2.122,6.442,2.89,1.3036,-1.8074,5.9591,-152.2277,179.0919,-1.474
1741951135.278,3.771,2.123,6.426,2.885,1.3013,-1.8024,5.9596,-152.0369,178.9861,-1.5312
1741951135.358,3.765,2.123,6.415,2.881,1.2989,-1.7991,5.9594,-151.9035,179.0113,-1.2468
1741951135.438,3.765,2.123,6.417,2.882,1.2974,-1.7963,5.9591,-151.9369,178.9169,-1.075
1741951135.517,3.763,2.123,6.465,2.91,1.297,-1.7936,5.9587,-152.8577,179.1091,-1.0753
1741951135.597,3.752,2.123,6.508,2.938,1.2944,-1.7863,5.9583,-153.7954,179.0606,-1.0861
1741951135.677,3.747,2.119,6.567,2.97,1.2912,-1.7768,5.9584,-154.9874,179.107,-1.0877
1741951135.756,3.739,2.115,6.589,2.983,1.2871,-1.7663,5.9585,-155.5211,179.1996,-1.2202
1741951135.836,3.739,2.115,6.599,2.989,1.2835,-1.7579,5.9582,-155.7158,179.1777,-1.5511
1741951135.916,3.725,2.116,6.59,2.989,1.2803,-1.751,5.9582,-155.7239,179.0431,-1.5167
1741951135.995,3.711,2.115,6.579,2.987,1.2778,-1.7458,5.9583,-155.6649,179.014,-1.4825
1741951136.075,3.704,2.116,6.568,2.984,1.2758,-1.7418,5.9582,-155.5453,178.9795,-1.3904
1741951136.155,3.7,2.114,6.561,2.981,1.2735,-1.7373,5.9584,-155.4594,178.9534,-1.336
1741951136.234,3.7,2.114,6.555,2.977,1.2711,-1.7308,5.9586,-155.3332,179.2033,-1.1722
1741951136.314,3.69,2.114,6.542,2.973,1.2665,-1.722,5.9615,-155.1999,179.3591,-1.0273
1741951136.394,3.684,2.117,6.536,2.974,1.2631,-1.7152,5.9617,-155.1518,179.4973,-0.8264
1741951136.473,3.671,2.115,6.525,2.971,1.2609,-1.7111,5.959,-155.0887,179.5572,-0.5836
1741951136.553,3.662,2.113,6.516,2.968,1.2584,-1.7058,5.9573,-155.0351,179.5195,-0.595
1741951136.633,3.662,2.113,6.513,2.966,1.256,-1.7001,5.9566,-154.9672,179.4343,-0.7501
1741951136.712,3.651,2.112,6.504,2.964,1.2526,-1.6933,5.957,-154.9185,179.2469,-0.9346
1741951136.792,3.646,2.114,6.478,2.952,1.2484,-1.6858,5.9581,-154.4721,178.2815,-2.2921
1741951136.871,3.635,2.112,6.46,2.944,1.2449,-1.6793,5.9578,-154.2378,178.3952,-2.1377
1741951136.951,3.626,2.112,6.455,2.944,1.2416,-1.673,5.9574,-154.2533,178.5809,-1.8989
1741951137.031,3.626,2.112,6.448,2.94,1.2387,-1.6668,5.9576,-154.1181,178.738,-1.6454
1741951137.11,3.614,2.112,6.437,2.938,1.2364,-1.662,5.9573,-154.0425,178.8923,-1.436
1741951137.19,3.61,2.112,6.431,2.936,1.234,-1.6567,5.957,-153.9599,179.0235,-1.32
1741951137.27,3.601,2.111,6.424,2.934,1.2315,-1.6517,5.9566,-153.9325,179.0618,-1.2466
1741951137.349,3.596,2.111,6.414,2.93,1.2282,-1.6452,5.9565,-153.7877,179.0048,-1.2461
