Timestamp,d_laser_x,d_laser_z,laser_x,laser_z,X,Y,Z,Yaw,Roll,Pitch,X_aligned,Z_aligned,Error,High_Error_Flag
1740983285.57,2.745,4.065,0.981,0.295,-0.4477,-1.1889,-4.4901,30.5854,0.9908,90.523,0.9645486919661819,0.09011680595926697,0.16556701467271662,1
1740983285.649,2.745,4.065,0.981,0.295,-0.4479,-1.1887,-4.4896,30.594,0.9975,90.5158,0.9646388675656699,0.09064771872164101,0.16505233356378998,1
1740983285.729,2.742,4.065,0.978,0.295,-0.4478,-1.1888,-4.4899,30.5888,0.9937,90.509,0.9645676986707157,0.09033960350230119,0.16535948770793585,1
1740983285.809,2.75,4.063,0.986,0.297,-0.4478,-1.1889,-4.49,30.5864,0.9909,90.5046,0.9645155364802949,0.09025428582599382,0.16545915315450338,1
1740983285.888,2.747,4.066,0.983,0.294,-0.4478,-1.1888,-4.49,30.5821,0.9944,90.4967,0.9645155364802949,0.09025428582599382,0.16545915315450338,1
1740983285.968,2.748,4.065,0.984,0.295,-0.4477,-1.1888,-4.49,30.5862,0.9993,90.4974,0.9646008541566022,0.09020212363557345,0.16546735375916746,1
1740983286.047,2.748,4.065,0.984,0.295,-0.4478,-1.1889,-4.4901,30.5986,0.9979,90.4966,0.964463374289874,0.09016896814968733,0.16555881900454458,1
1740983286.127,2.749,4.065,0.985,0.295,-0.4479,-1.1889,-4.4901,30.6028,1.0015,90.4892,0.9643780566135667,0.0902211303401077,0.16555068333511488,1
1740983286.207,2.743,4.064,0.979,0.296,-0.4478,-1.1889,-4.4903,30.6007,0.9958,90.4814,0.9643590499090324,0.08999833279707348,0.1657581519121401,1
1740983286.286,2.742,4.064,0.978,0.296,-0.4478,-1.1889,-4.4904,30.6054,1.0025,90.4792,0.9643068877186121,0.08991301512076699,0.16585781896824217,1
1740983286.366,2.745,4.064,0.981,0.296,-0.4478,-1.1889,-4.4903,30.5997,0.991,90.4856,0.9643590499090324,0.08999833279707348,0.1657581519121401,1
1740983286.446,2.745,4.064,0.981,0.296,-0.4479,-1.1889,-4.4901,30.6201,0.9815,90.489,0.9643780566135667,0.0902211303401077,0.16555068333511488,1
1740983286.525,2.749,4.064,0.985,0.296,-0.4478,-1.1888,-4.4903,30.6216,0.9866,90.4746,0.9643590499090324,0.08999833279707348,0.1657581519121401,1
1740983286.605,2.742,4.065,0.978,0.295,-0.4478,-1.189,-4.4903,30.6143,0.9831,90.4793,0.9643590499090324,0.08999833279707348,0.1657581519121401,1
1740983286.685,2.75,4.064,0.986,0.296,-0.4478,-1.1889,-4.4904,30.6175,0.9875,90.4719,0.9643068877186121,0.08991301512076699,0.16585781896824217,1
1740983286.764,2.744,4.065,0.98,0.295,-0.4478,-1.189,-4.4904,30.6226,0.9837,90.4708,0.9643068877186121,0.08991301512076699,0.16585781896824217,1
1740983286.844,2.744,4.064,0.98,0.296,-0.4478,-1.1891,-4.4905,30.6129,0.984,90.4666,0.9642547255281917,0.08982769744446051,0.1659574864249163,1
1740983286.924,2.746,4.064,0.982,0.296,-0.448,-1.1891,-4.4902,30.6128,0.9875,90.4699,0.9642405767468385,0.09018797485422203,0.16564228368034967,1
1740983287.003,2.743,4.064,0.979,0.296,-0.4478,-1.1891,-4.4907,30.6136,0.991,90.4515,0.9641504011473501,0.08965706209184665,0.1661568225370985,1
1740983287.083,2.749,4.065,0.985,0.295,-0.4479,-1.189,-4.4905,30.6056,0.9962,90.4604,0.9641694078518839,0.08987985963488132,0.16594937030016155,1
1740983287.163,2.745,4.062,0.981,0.298,-0.4479,-1.1891,-4.4905,30.5981,0.9943,90.466,0.9641694078518839,0.08987985963488132,0.16594937030016155,1
1740983287.242,2.745,4.064,0.981,0.296,-0.4479,-1.189,-4.4906,30.6091,0.9993,90.4527,0.9641172456614635,0.08979454195857439,0.16604904302824017,1
1740983287.322,2.745,4.064,0.981,0.296,-0.4479,-1.1891,-4.4906,30.5989,0.9908,90.4502,0.9641172456614635,0.08979454195857439,0.16604904302824017,1
1740983287.402,2.746,4.064,0.982,0.296,-0.4478,-1.1892,-4.4906,30.5936,0.9883,90.4609,0.9642025633377709,0.08974237976815402,0.16605715428144138,1
1740983287.481,2.749,4.064,0.985,0.296,-0.4479,-1.189,-4.4907,30.5958,0.9903,90.4607,0.9640650834710423,0.08970922428226746,0.16614871614962512,1
1740983287.561,2.745,4.064,0.981,0.296,-0.4479,-1.1891,-4.4906,30.5921,0.9875,90.4616,0.9641172456614635,0.08979454195857439,0.16604904302824017,1
1740983287.641,2.745,4.065,0.981,0.295,-0.4478,-1.1891,-4.4908,30.6042,0.9843,90.4594,0.9640982389569293,0.08957174441554017,0.1662564911911682,1
1740983298.034,2.963,4.107,1.198,0.254,-0.2363,-1.1834,-4.4143,31.228,0.7122,90.5779,1.1844492000191047,0.04451673405069512,0.20686435579203058,1
1740983298.134,2.958,4.108,1.193,0.253,-0.2364,-1.1835,-4.4143,31.2284,0.7193,90.5838,1.1843638823427973,0.044568896241115485,0.20681748491981528,1
1740983298.213,2.962,4.108,1.197,0.253,-0.2364,-1.1834,-4.4142,31.2224,0.7195,90.5809,1.1844160445332181,0.04465421391742197,0.2067291449438782,1
1740983298.293,2.963,4.108,1.198,0.253,-0.2365,-1.1834,-4.4142,31.2243,0.7143,90.5872,1.1843307268569103,0.04470637610784278,0.2066822917923377,1
1740983298.373,2.962,4.108,1.197,0.253,-0.2363,-1.1835,-4.4142,31.2144,0.702,90.5918,1.1845013622095255,0.0446020517270016,0.20677603584052193,1
1740983298.452,2.959,4.108,1.194,0.253,-0.2365,-1.1834,-4.4141,31.2216,0.7045,90.592,1.1843828890473311,0.04479169378414927,0.20659394241168355,1
1740983298.532,2.959,4.107,1.194,0.254,-0.2363,-1.1834,-4.4142,31.2143,0.7024,90.5923,1.1845013622095255,0.0446020517270016,0.20677603584052193,1
1740983298.611,2.958,4.107,1.193,0.254,-0.2363,-1.1835,-4.4144,31.2126,0.7027,90.5933,1.1843970378286843,0.04443141637438863,0.20695268637198894,1
1740983298.691,2.958,4.107,1.193,0.254,-0.2365,-1.1834,-4.4142,31.2132,0.7033,90.6027,1.1843307268569103,0.04470637610784278,0.2066822917923377,1
1740983298.771,2.962,4.107,1.197,0.254,-0.2364,-1.1835,-4.4142,31.2237,0.7044,90.5965,1.1844160445332181,0.04465421391742197,0.2067291449438782,1
1740983298.85,2.959,4.109,1.194,0.252,-0.2364,-1.1834,-4.4143,31.2253,0.7144,90.5957,1.1843638823427973,0.044568896241115485,0.20681748491981528,1
1740983298.93,2.959,4.109,1.194,0.252,-0.2363,-1.1834,-4.4143,31.2403,0.706,90.5933,1.1844492000191047,0.04451673405069512,0.20686435579203058,1
1740983299.01,2.963,4.107,1.198,0.254,-0.2364,-1.1835,-4.4141,31.2368,0.7023,90.6008,1.1844682067236385,0.044739531593728454,0.20664081559531264,1
1740983299.089,2.958,4.107,1.193,0.254,-0.2364,-1.1836,-4.4143,31.2397,0.7139,90.5902,1.1843638823427973,0.044568896241115485,0.20681748491981528,1
1740983299.169,2.963,4.107,1.198,0.254,-0.2365,-1.1834,-4.4143,31.2365,0.7127,90.5925,1.18427856466649,0.0446210584315363,0.20677065178565365,1
1740983299.249,2.962,4.109,1.197,0.252,-0.2364,-1.1834,-4.4144,31.2323,0.7105,90.5871,1.184311720152377,0.044483578564809,0.20690583550951147,1
1740983299.328,2.962,4.109,1.197,0.252,-0.2364,-1.1834,-4.4142,31.2302,0.7143,90.5915,1.1844160445332181,0.04465421391742197,0.2067291449438782,1
1740983299.408,2.962,4.11,1.197,0.251,-0.2364,-1.1834,-4.4141,31.2279,0.7085,90.5988,1.1844682067236385,0.044739531593728454,0.20664081559531264,1
1740983299.487,2.962,4.107,1.197,0.254,-0.2364,-1.1834,-4.4143,31.2305,0.7084,90.5876,1.1843638823427973,0.044568896241115485,0.20681748491981528,1
1740983299.567,2.958,4.106,1.193,0.255,-0.2363,-1.1835,-4.4144,31.2311,0.701,90.5889,1.1843970378286843,0.04443141637438863,0.20695268637198894,1
1740983299.647,2.957,4.106,1.192,0.255,-0.2365,-1.1835,-4.4142,31.2253,0.7041,90.5998,1.1843307268569103,0.04470637610784278,0.2066822917923377,1
1740983299.727,2.957,4.106,1.192,0.255,-0.2366,-1.1835,-4.4143,31.224,0.7065,90.5974,1.1841932469901826,0.044673220621956666,0.2067238564151952,1
1740983299.806,2.958,4.108,1.193,0.253,-0.2366,-1.1834,-4.4142,31.2212,0.7023,90.5982,1.184245409180603,0.04475853829826315,0.20663547641157662,1
1740983299.886,2.957,4.108,1.192,0.253,-0.2364,-1.1834,-4.4143,31.2152,0.6988,90.5932,1.1843638823427973,0.044568896241115485,0.20681748491981528,1
1740983299.965,2.959,4.107,1.194,0.254,-0.2363,-1.1835,-4.4143,31.2212,0.6963,90.6019,1.1844492000191047,0.04451673405069512,0.20686435579203058,1
1740983300.045,2.957,4.108,1.192,0.253,-0.2364,-1.1835,-4.4145,31.2256,0.7095,90.5955,1.1842595579619557,0.04439826088850163,0.20699419669937705,1
1740983300.125,2.957,4.108,1.192,0.253,-0.2364,-1.1835,-4.4143,31.2217,0.7013,90.6061,1.1843638823427973,0.044568896241115485,0.20681748491981528,1
1740983300.204,2.961,4.108,1.196,0.253,-0.2363,-1.1834,-4.4143,31.2174,0.6945,90.6012,1.1844492000191047,0.04451673405069512,0.20686435579203058,1
1740983300.284,2.959,4.108,1.194,0.253,-0.2364,-1.1835,-4.4145,31.2213,0.7055,90.6015,1.1842595579619557,0.04439826088850163,0.20699419669937705,1
1740983300.364,2.961,4.109,1.196,0.252,-0.2364,-1.1835,-4.4143,31.2245,0.7021,90.6028,1.1843638823427973,0.044568896241115485,0.20681748491981528,1
1740983300.443,2.959,4.107,1.194,0.254,-0.2364,-1.1836,-4.4143,31.2345,0.7099,90.591,1.1843638823427973,0.044568896241115485,0.20681748491981528,1
1740983300.523,2.959,4.107,1.194,0.254,-0.2365,-1.1835,-4.4138,31.18,0.6348,90.66,1.1845393756185931,0.04504764681306961,0.20632895808201193,1
1740983300.602,2.957,4.107,1.192,0.254,-0.2391,-1.1838,-4.4099,31.3516,0.7937,90.47,1.1843554414610056,0.0497312531399654,0.2016655481812765,1
1740983300.682,2.959,4.106,1.194,0.255,-0.2439,-1.1841,-4.4016,31.366,0.7844,90.5031,1.1845896548031645,0.059316405413609274,0.1920849215879904,1
1740983300.762,2.962,4.102,1.197,0.259,-0.2505,-1.1846,-4.391,31.2853,0.8048,90.5268,1.1844878803514645,0.07180278366987736,0.17963350321853672,1
1740983300.842,2.961,4.089,1.196,0.272,-0.2566,-1.1844,-4.3801,31.2032,0.7756,90.5959,1.1849691808525642,0.0842843040029626,0.16714922644491928,1
1740983300.921,2.961,4.089,1.196,0.272,-0.262,-1.1843,-4.3699,31.2088,0.6521,90.6605,1.1856825697548707,0.09580346526895633,0.1556086392841908,1
1740983365.712,3.159,4.022,1.394,0.339,-0.0912,-1.1809,-4.2603,31.3643,0.8188,91.0038,1.38857492158915,0.10021861726279857,0.16511083052500353,1
1740983365.911,3.167,4.052,1.402,0.309,-0.0747,-1.1805,-4.2885,31.3606,0.8222,90.9129,1.387942600481248,0.06755227112491502,0.19775710283589404,1
1740983366.11,3.165,4.081,1.4,0.28,-0.0686,-1.1799,-4.2991,31.3744,0.8963,90.8089,1.3876177865514108,0.05532670382074967,0.2099820133098568,1
1740983366.19,3.165,4.095,1.4,0.266,-0.0691,-1.1801,-4.2983,31.3683,0.8847,90.8467,1.387608495693239,0.05627005618330605,0.20904056021760745,1
1740983366.269,3.165,4.094,1.4,0.267,-0.0692,-1.1802,-4.2982,31.3509,0.8717,90.8242,1.3875753402073525,0.05640753605003379,0.20890509536173524,1
1740983366.349,3.165,4.094,1.4,0.267,-0.0691,-1.1801,-4.2981,31.3322,0.8716,90.8185,1.3877128200740807,0.05644069153591991,0.20886451488392035,1
1740983366.429,3.156,4.094,1.391,0.267,-0.0692,-1.1801,-4.2982,31.3315,0.8795,90.8011,1.3875753402073525,0.05640753605003379,0.20890509536173524,1
1740983366.508,3.164,4.093,1.399,0.268,-0.0692,-1.1801,-4.2983,31.3338,0.8751,90.7831,1.3875231780169313,0.05632221837372642,0.20899314339780092,1
1740983366.588,3.166,4.094,1.401,0.267,-0.0691,-1.1801,-4.2983,31.3316,0.8703,90.778,1.387608495693239,0.05627005618330605,0.20904056021760745,1
1740983366.668,3.166,4.094,1.401,0.267,-0.0692,-1.1801,-4.2983,31.3302,0.8822,90.7619,1.3875231780169313,0.05632221837372642,0.20899314339780092,1
1740983366.747,3.165,4.094,1.4,0.267,-0.0691,-1.1801,-4.2983,31.3264,0.8715,90.7497,1.387608495693239,0.05627005618330605,0.20904056021760745,1
1740983366.827,3.157,4.094,1.392,0.267,-0.0692,-1.1802,-4.2983,31.3233,0.8791,90.7444,1.3875231780169313,0.05632221837372642,0.20899314339780092,1
1740983366.906,3.157,4.095,1.392,0.266,-0.0691,-1.1802,-4.2982,31.3203,0.8801,90.7283,1.3876606578836599,0.05635537385961342,0.2089525321619556,1
1740983366.986,3.164,4.094,1.399,0.267,-0.0692,-1.1802,-4.2984,31.3172,0.8849,90.7181,1.387471015826511,0.056236900697419934,0.20908120218348533,1
1740983367.066,3.164,4.093,1.399,0.268,-0.0691,-1.1802,-4.2985,31.319,0.8849,90.7182,1.387504171312398,0.05609942083069308,0.20921664860733852,1
1740983367.146,3.158,4.093,1.393,0.268,-0.0691,-1.1803,-4.2984,31.3198,0.8836,90.7241,1.3875563335028183,0.056184738506999565,0.20912859903726433,1
1740983367.225,3.165,4.095,1.4,0.266,-0.0692,-1.1802,-4.2983,31.3368,0.8802,90.7302,1.3875231780169313,0.05632221837372642,0.20899314339780092,1
1740983367.305,3.159,4.095,1.394,0.266,-0.0692,-1.1802,-4.2982,31.3361,0.8787,90.7212,1.3875753402073525,0.05640753605003379,0.20890509536173524,1
1740983367.384,3.157,4.094,1.392,0.267,-0.0692,-1.1801,-4.2983,31.3366,0.8786,90.7129,1.3875231780169313,0.05632221837372642,0.20899314339780092,1
1740983367.464,3.157,4.095,1.392,0.266,-0.0691,-1.1802,-4.2983,31.3352,0.8745,90.7097,1.387608495693239,0.05627005618330605,0.20904056021760745,1
1740983367.544,3.165,4.095,1.4,0.266,-0.069,-1.1803,-4.2983,31.3296,0.8766,90.7154,1.3876938133695464,0.05621789399288524,0.2090880141110168,1
1740983367.623,3.156,4.093,1.391,0.268,-0.0691,-1.1802,-4.2985,31.3264,0.8913,90.7018,1.387504171312398,0.05609942083069308,0.20921664860733852,1
1740983367.703,3.157,4.093,1.392,0.268,-0.0691,-1.1802,-4.2984,31.3173,0.8761,90.7115,1.3875563335028183,0.056184738506999565,0.20912859903726433,1
1740983367.783,3.157,4.095,1.392,0.266,-0.0692,-1.1802,-4.2983,31.3218,0.8714,90.7143,1.3875231780169313,0.05632221837372642,0.20899314339780092,1
1740983367.862,3.157,4.094,1.392,0.267,-0.0692,-1.1802,-4.2985,31.3223,0.8846,90.7001,1.38741885363609,0.05615158302111345,0.2091692717052129,1
1740983367.942,3.157,4.094,1.392,0.267,-0.0691,-1.1802,-4.2983,31.3225,0.8708,90.7113,1.387608495693239,0.05627005618330605,0.20904056021760745,1
1740983368.021,3.164,4.096,1.399,0.265,-0.0692,-1.1802,-4.2985,31.322,0.8703,90.7139,1.38741885363609,0.05615158302111345,0.2091692717052129,1
1740983368.101,3.165,4.094,1.4,0.267,-0.0692,-1.1801,-4.2983,31.3196,0.8623,90.715,1.3875231780169313,0.05632221837372642,0.20899314339780092,1
1740983368.181,3.157,4.093,1.392,0.268,-0.0691,-1.1802,-4.2986,31.3178,0.8705,90.7062,1.3874520091219766,0.05601410315438571,0.20930470891426367,1
1740983368.261,3.157,4.094,1.392,0.267,-0.069,-1.1802,-4.2986,31.3278,0.8689,90.7029,1.387537326798284,0.05596194096396534,0.20935210293303017,1
1740983368.34,3.164,4.094,1.399,0.267,-0.0692,-1.1801,-4.2982,31.324,0.8639,90.7099,1.3875753402073525,0.05640753605003379,0.20890509536173524,1
1740983368.42,3.164,4.094,1.399,0.267,-0.0692,-1.1801,-4.2984,31.3232,0.8645,90.7021,1.387471015826511,0.056236900697419934,0.20908120218348533,1
1740983368.499,3.158,4.094,1.393,0.267,-0.0692,-1.1802,-4.2985,31.3263,0.8724,90.6981,1.38741885363609,0.05615158302111345,0.2091692717052129,1
1740983368.579,3.157,4.094,1.392,0.267,-0.0692,-1.1802,-4.2985,31.3263,0.8668,90.6967,1.38741885363609,0.05615158302111345,0.2091692717052129,1
1740983368.659,3.157,4.093,1.392,0.268,-0.0695,-1.1802,-4.298,31.3181,0.8615,90.7008,1.3874237115592711,0.05673465797390831,0.20858682399257128,1
1740983368.738,3.166,4.093,1.401,0.268,-0.0707,-1.1802,-4.2955,31.3033,0.8324,90.6789,1.387703954204099,0.05949354616662328,0.205816673808982,1
1740983368.818,3.165,4.092,1.4,0.269,-0.0732,-1.1805,-4.2912,31.2328,0.8231,90.7036,1.3878139864845016,0.06446626100832553,0.2008454813341588,1
1740983368.898,3.158,4.089,1.393,0.272,-0.0762,-1.1804,-4.2862,31.2603,0.8139,90.7631,1.3878625657163122,0.07029701053627768,0.19502127204111308,1
1740983368.977,3.164,4.084,1.399,0.277,-0.0789,-1.1805,-4.2815,31.1952,0.7901,90.7879,1.3880106114057824,0.0757153204640475,0.18960341919043275,1
1740983369.057,3.164,4.076,1.399,0.285,-0.0817,-1.1807,-4.277,31.1571,0.8017,90.8012,1.3879690150381045,0.08101515722962516,0.18431523268159125,1
1740983369.137,3.158,4.076,1.393,0.285,-0.0836,-1.1808,-4.2736,31.1322,0.8177,90.7781,1.3881214936625659,0.08490703984204417,0.18042121881471887,1
1740983369.216,3.165,4.07,1.4,0.291,-0.0853,-1.181,-4.2705,31.1428,0.8202,90.7805,1.3882881210683804,0.08843864504470123,0.1768859983545806,1
1740983369.296,3.166,4.065,1.401,0.296,-0.0871,-1.1809,-4.2677,31.1033,0.8217,90.7872,1.3882129442266256,0.09176645940885964,0.17356906451899823,1
1740983369.376,3.16,4.062,1.395,0.299,-0.0889,-1.1809,-4.2644,31.1197,0.8269,90.7764,1.3883985783369734,0.09552086215455047,0.16981038927613992,1
1740983369.455,3.16,4.058,1.395,0.303,-0.0914,-1.1812,-4.2602,31.0785,0.8191,90.8017,1.3884564484269557,0.10040825931994624,0.16492909864503447,1
1740983369.535,3.157,4.058,1.392,0.303,-0.0943,-1.1813,-4.255,31.0855,0.8449,90.7466,1.3886946697159148,0.10635748201009143,0.158976879911648,1
1740983369.614,3.16,4.052,1.395,0.309,-0.0976,-1.1813,-4.2493,31.0297,0.8706,90.7187,1.3888524312517476,0.1129419418434523,0.15239628014436754,1
1740983428.89,3.356,3.993,1.584,0.376,0.0575,-1.1783,-4.1262,33.9011,0.9706,90.8363,1.5853918036125454,0.13706444403472728,0.15494390209972372,1
1740983428.969,3.352,3.993,1.58,0.377,0.064,-1.1776,-4.1361,34.0068,0.9469,90.9031,1.5857733957208828,0.12522745170302718,0.16677705904447312,1
1740983429.049,3.356,4.004,1.584,0.366,0.0708,-1.1782,-4.1468,34.0519,0.9171,90.8424,1.5859936433347772,0.11255143138961143,0.17945139043778668,1
1740983429.129,3.359,4.02,1.586,0.351,0.0779,-1.1783,-4.1578,34.2368,0.8374,90.8457,1.5863133574063317,0.0994629714760138,0.19253825290289125,1
1740983429.208,3.359,4.037,1.586,0.334,0.084,-1.1776,-4.1673,34.2588,0.8631,90.7795,1.5865623275711225,0.08817589861122244,0.20382457129624404,1
1740983429.288,3.359,4.054,1.585,0.317,0.0892,-1.1762,-4.1755,34.3115,0.9186,90.6851,1.5867215471246139,0.07846741525220269,0.2135327663031579,1
1740983429.368,3.362,4.054,1.589,0.317,0.0929,-1.1764,-4.1806,34.2693,0.8662,90.6933,1.5872180294365354,0.07218621271500059,0.21981389541475796,1
1740983429.447,3.362,4.063,1.589,0.308,0.093,-1.177,-4.1812,34.2702,0.8977,90.6615,1.5869903739703193,0.07162214446673998,0.22037785574349086,1
1740983429.527,3.363,4.076,1.59,0.295,0.0926,-1.1772,-4.1809,34.2651,0.9044,90.6482,1.586805589836351,0.0720867462573418,0.21991333967496035,1
1740983429.606,3.355,4.076,1.582,0.295,0.0926,-1.1771,-4.1806,34.2665,0.8948,90.6505,1.5869620764076133,0.07234269928626214,0.21965730398747116,1
1740983429.686,3.355,4.076,1.582,0.295,0.0925,-1.177,-4.1807,34.2693,0.9098,90.6361,1.5868245965408851,0.07230954380037602,0.21969052622171117,1
1740983429.766,3.361,4.076,1.588,0.295,0.0926,-1.177,-4.1807,34.2676,0.9136,90.6317,1.5869099142171925,0.07225738160995565,0.2197426368558476,1
1740983429.846,3.354,4.076,1.581,0.295,0.0927,-1.177,-4.1808,34.2686,0.919,90.6179,1.5869430697030795,0.07211990174322835,0.21988010562683075,1
1740983429.925,3.36,4.077,1.587,0.294,0.0925,-1.177,-4.1807,34.2647,0.9199,90.6128,1.5868245965408851,0.07230954380037602,0.21969052622171117,1
1740983430.005,3.36,4.079,1.587,0.292,0.0927,-1.1771,-4.1808,34.2676,0.9171,90.6037,1.5869430697030795,0.07211990174322835,0.21988010562683075,1
1740983430.084,3.36,4.077,1.587,0.294,0.0926,-1.1771,-4.1808,34.2677,0.9276,90.5988,1.5868577520267722,0.07217206393364917,0.21982798208980928,1
1740983430.164,3.363,4.077,1.59,0.294,0.0926,-1.177,-4.1808,34.2694,0.9296,90.5938,1.5868577520267722,0.07217206393364917,0.21982798208980928,1
1740983430.244,3.361,4.076,1.588,0.295,0.0926,-1.1771,-4.1808,34.2655,0.928,90.5879,1.5868577520267722,0.07217206393364917,0.21982798208980928,1
1740983430.323,3.358,4.076,1.585,0.295,0.0925,-1.1771,-4.1807,34.2634,0.9236,90.5857,1.5868245965408851,0.07230954380037602,0.21969052622171117,1
1740983430.403,3.358,4.077,1.585,0.294,0.0926,-1.177,-4.1808,34.2608,0.9287,90.5738,1.5868577520267722,0.07217206393364917,0.21982798208980928,1
1740983430.483,3.355,4.076,1.582,0.295,0.0926,-1.177,-4.1807,34.2643,0.9263,90.5885,1.5869099142171925,0.07225738160995565,0.2197426368558476,1
1740983430.562,3.36,4.076,1.587,0.295,0.0926,-1.177,-4.1807,34.2681,0.9324,90.5667,1.5869099142171925,0.07225738160995565,0.2197426368558476,1
1740983430.642,3.358,4.078,1.585,0.293,0.0926,-1.1771,-4.1808,34.2653,0.9402,90.5516,1.5868577520267722,0.07217206393364917,0.21982798208980928,1
1740983430.722,3.36,4.076,1.587,0.295,0.0926,-1.1771,-4.1809,34.2701,0.9396,90.5577,1.586805589836351,0.0720867462573418,0.21991333967496035,1
1740983430.801,3.36,4.079,1.587,0.292,0.0925,-1.1771,-4.1806,34.2672,0.9377,90.5661,1.5868767587313055,0.0723948614766825,0.21960517310449626,1
1740983430.881,3.36,4.076,1.587,0.295,0.0927,-1.1772,-4.1809,34.2678,0.934,90.554,1.5868909075126583,0.07203458406692143,0.21996544298544496,1
1740983430.96,3.36,4.076,1.587,0.295,0.0926,-1.1771,-4.1809,34.269,0.937,90.5545,1.586805589836351,0.0720867462573418,0.21991333967496035,1
1740983431.04,3.36,4.076,1.587,0.295,0.0925,-1.177,-4.1809,34.27,0.942,90.5551,1.5867202721600435,0.07213890844776216,0.21986126950012352,1
1740983431.12,3.36,4.078,1.587,0.293,0.0926,-1.1771,-4.181,34.2757,0.936,90.5519,1.5867534276459305,0.07200142858103531,0.2199987095969226,1
1740983431.199,3.36,4.076,1.587,0.295,0.0926,-1.1771,-4.1808,34.2716,0.93,90.5672,1.5868577520267722,0.07217206393364917,0.21982798208980928,1
1740983431.279,3.357,4.077,1.584,0.294,0.0926,-1.1771,-4.181,34.2633,0.9314,90.5683,1.5867534276459305,0.07200142858103531,0.2199987095969226,1
1740983431.359,3.361,4.077,1.588,0.294,0.0926,-1.1771,-4.1809,34.2666,0.928,90.5727,1.586805589836351,0.0720867462573418,0.21991333967496035,1
1740983431.438,3.36,4.077,1.587,0.294,0.0925,-1.1771,-4.1809,34.2701,0.9352,90.5663,1.5867202721600435,0.07213890844776216,0.21986126950012352,1
1740983431.518,3.357,4.077,1.584,0.294,0.0927,-1.1771,-4.1809,34.2672,0.9348,90.5589,1.5868909075126583,0.07203458406692143,0.21996544298544496,1
1740983431.598,3.357,4.077,1.584,0.294,0.0926,-1.1771,-4.1808,34.2646,0.9365,90.5565,1.5868577520267722,0.07217206393364917,0.21982798208980928,1
1740983431.677,3.355,4.078,1.582,0.293,0.0928,-1.1771,-4.1811,34.2747,0.9393,90.5407,1.586871900808125,0.07181178652388764,0.2201882507383284,1
1740983431.757,3.355,4.078,1.582,0.293,0.0925,-1.1771,-4.1809,34.2748,0.9421,90.5559,1.5867202721600435,0.07213890844776216,0.21986126950012352,1
1740983431.837,3.361,4.076,1.588,0.295,0.0927,-1.1771,-4.181,34.2712,0.9342,90.5523,1.586838745322238,0.0719492663906145,0.22005079269364114,1
1740983431.916,3.357,4.077,1.584,0.294,0.0926,-1.1771,-4.1809,34.271,0.9339,90.5499,1.586805589836351,0.0720867462573418,0.21991333967496035,1
1740983431.996,3.357,4.077,1.584,0.294,0.0926,-1.1771,-4.1809,34.2733,0.9288,90.5577,1.586805589836351,0.0720867462573418,0.21991333967496035,1
1740983432.075,3.358,4.078,1.585,0.293,0.0926,-1.1771,-4.1808,34.2736,0.9274,90.5587,1.5868577520267722,0.07217206393364917,0.21982798208980928,1
1740983444.221,3.546,4.094,1.779,0.27,0.2653,-1.1721,-4.0986,32.4337,1.3848,90.4108,1.7770786995356211,0.05221909100146149,0.21578287578670655,1
1740983444.301,3.542,4.094,1.775,0.27,0.2653,-1.1721,-4.0988,32.4334,1.3842,90.4079,1.77697437515478,0.052048455648848524,0.21595397985212145,1
1740983444.38,3.542,4.095,1.775,0.269,0.2654,-1.1721,-4.0987,32.4356,1.3776,90.4177,1.7771118550215081,0.05208161113473464,0.21592021547709417,1
1740983444.46,3.544,4.095,1.777,0.269,0.2654,-1.172,-4.0986,32.4319,1.384,90.4188,1.7771640172119287,0.052166928811041124,0.21583469018227852,1
1740983444.54,3.544,4.095,1.777,0.269,0.2653,-1.1721,-4.0986,32.4313,1.3819,90.4158,1.7770786995356211,0.05221909100146149,0.21578287578670655,1
1740983444.619,3.54,4.093,1.773,0.271,0.2654,-1.1721,-4.0987,32.4217,1.3817,90.4099,1.7771118550215081,0.05208161113473464,0.21592021547709417,1
1740983444.699,3.544,4.094,1.777,0.27,0.2653,-1.1721,-4.0985,32.4191,1.3844,90.4163,1.7771308617260422,0.052304408677768865,0.21569734239713342,1
1740983444.779,3.544,4.093,1.777,0.271,0.2654,-1.1721,-4.0987,32.4183,1.387,90.4063,1.7771118550215081,0.05208161113473464,0.21592021547709417,1
1740983444.858,3.542,4.095,1.775,0.269,0.2653,-1.1721,-4.0987,32.4176,1.3861,90.4168,1.7770265373452006,0.05213377332515501,0.21586842160996095,1
1740983444.938,3.546,4.095,1.779,0.269,0.2653,-1.172,-4.0986,32.4123,1.3907,90.4051,1.7770786995356211,0.05221909100146149,0.21578287578670655,1
1740983445.018,3.545,4.094,1.778,0.27,0.2653,-1.1721,-4.0986,32.4095,1.3901,90.4041,1.7770786995356211,0.05221909100146149,0.21578287578670655,1
1740983445.097,3.545,4.094,1.778,0.27,0.2652,-1.1721,-4.0987,32.4108,1.397,90.3992,1.7769412196688932,0.05218593551557538,0.2158166616484393,1
1740983445.177,3.545,4.094,1.778,0.27,0.2654,-1.1722,-4.0988,32.4067,1.398,90.393,1.7770596928310876,0.051996293458428156,0.21600575320409732,1
