Timestamp,X,Y,Z,Roll,Yaw,Pitch,DesiredAngle
1741861781.872,0.0000,4.6409,0.8837,-2.9945,0.3290,1.3304,90.00
1741861849.589,1.1706,-0.8838,0.9274,-0.0738,0.2551,1.4348,0.00
