Timestamp,X,Y,Z,Roll,Yaw,Pitch,DesiredAngle
1741865939.608,1.4539,0.6788,5.7246,-178.4189,139.9770,-7.8688,0.00
1741865959.184,1.4530,0.6832,5.7251,-176.4638,51.0059,-4.0453,90.00
