Timestamp,X,Y,Z,Roll,Yaw,Pitch,DesiredAngle
1741865755.546,1.4599,0.6911,5.7201,179.9208,48.8500,-2.2731,0.00
1741865787.216,1.4594,0.6965,5.7174,178.6172,137.3045,-2.3012,90.00
