point_index,error,original_x,original_y,original_z,target_x,target_y,target_z,transformed_x,transformed_y,transformed_z,exceeds_threshold
2198,0.03006659275674562,2.0555,0,-3.5448,0.125,0,-2.122,0.123,0.0,-2.092,0
2199,0.034058772731852614,2.0555,0,-3.5446,0.125,0,-2.126,0.123,0.0,-2.092,0
2200,0.0331360830515617,2.0555,0,-3.5447,0.126,0,-2.125,0.123,0.0,-2.092,0
2201,0.0331360830515617,2.0555,0,-3.5447,0.126,0,-2.125,0.123,0.0,-2.092,0
2202,0.0331360830515617,2.0555,0,-3.5446,0.126,0,-2.125,0.123,0.0,-2.092,0
2203,0.033060550509633,2.0555,0,-3.5447,0.125,0,-2.125,0.123,0.0,-2.092,0
2204,0.029068883707497183,2.0554,0,-3.5446,0.125,0,-2.121,0.123,0.0,-2.092,0
2205,0.031144823004795014,2.0555,0,-3.5446,0.126,0,-2.123,0.123,0.0,-2.092,0
2206,0.031144823004795014,2.0555,0,-3.5446,0.126,0,-2.123,0.123,0.0,-2.092,0
2207,0.032140317359976425,2.0556,0,-3.5445,0.126,0,-2.125,0.123,0.0,-2.093,0
2208,0.034132096331751835,2.0555,0,-3.5446,0.126,0,-2.126,0.123,0.0,-2.092,0
2209,0.033015148038438275,2.0555,0,-3.5446,0.124,0,-2.125,0.123,0.0,-2.092,0
2210,0.032140317359976425,2.0555,0,-3.5447,0.126,0,-2.124,0.123,0.0,-2.092,0
2211,0.03206243908376283,2.0556,0,-3.5446,0.125,0,-2.124,0.123,0.0,-2.092,0
2212,0.029154759474226417,2.0555,0,-3.5448,0.126,0,-2.121,0.123,0.0,-2.092,0
2213,0.0331360830515617,2.0555,0,-3.5449,0.126,0,-2.125,0.123,0.0,-2.092,0
2214,0.032249030993194226,2.0555,0,-3.5447,0.127,0,-2.124,0.123,0.0,-2.092,0
2215,0.032140317359976425,2.0555,0,-3.5447,0.126,0,-2.124,0.123,0.0,-2.092,0
2216,0.032140317359976425,2.0556,0,-3.5447,0.126,0,-2.124,0.123,0.0,-2.092,0
2217,0.032249030993194226,2.0556,0,-3.5448,0.127,0,-2.124,0.123,0.0,-2.092,0
