2025-03-31 14:42:01,971 - Timestamp, Before_X, Before_Y, Before_Z, Before_Yaw_Deg, After_X, After_Y, After_Z, After_Yaw_Deg
2025-03-31 14:42:02,020 - 2025-03-31T14:42:02.020555, 0.13520729904620366, 0.0, -2.248975444363425, -179.41461631129144, -47.557503956594424, 0.6694734808377781, 0.0016000000400000006, 269.4146163112914
2025-03-31 14:48:02,501 - 2025-03-31T14:48:02.501174, 0.13571373108914786, 0.0, -2.2425751688548328, -179.52031631132897, -47.547107506136754, 0.45927809861346064, 0.0016000000400000006, 269.520316311329
2025-03-31 14:48:02,560 - 2025-03-31T14:48:02.560920, 0.13552164651899057, 0.0, -2.2363539870122966, -179.47441631131267, -47.55942455518973, 0.25562703032248546, 0.0016000000400000006, 269.47441631131267
2025-03-31 14:48:02,601 - 2025-03-31T14:48:02.601139, 0.13545698411208607, 0.0, -2.2311881551554573, -179.44381631130182, -47.566544818399905, 0.08643113707270933, 0.0016000000400000006, 269.4438163113018
2025-03-31 14:48:02,640 - 2025-03-31T14:48:02.640961, 0.1354288430758932, 0.0, -2.2253830532543635, -179.46151631130812, -47.57308740507003, -0.10374580182199147, 0.0016000000400000006, 269.4615163113081
2025-03-31 14:48:02,680 - 2025-03-31T14:48:02.680693, 0.13552677024343973, 0.0, -2.219287939615566, -179.48991631131818, -47.57578015823342, -0.30354703660625115, 0.0016000000400000006, 269.4899163113182
2025-03-31 14:48:02,720 - 2025-03-31T14:48:02.720944, 0.13548347907515712, 0.0, -2.2132004010428137, -179.40451631128786, -47.58309259645398, -0.5029633456152827, 0.0016000000400000006, 269.40451631128786
2025-03-31 14:48:02,762 - 2025-03-31T14:48:02.762390, 0.13561928157292913, 0.0, -2.2078113790831626, -179.35521631127034, -47.583860720741235, -0.6796661551136811, 0.0016000000400000006, 269.35521631127034
2025-03-31 14:48:02,801 - 2025-03-31T14:48:02.801211, 0.13553946903393443, 0.0, -2.202363110554665, -179.17121631120497, -47.59175083550186, -0.8581014184778017, 0.0016000000400000006, 269.17121631120494
2025-03-31 14:48:02,841 - 2025-03-31T14:48:02.841110, 0.13489478315162273, 0.0, -2.196945142290348, -178.90881631111176, -47.618119690491184, -1.0349969787410094, 0.0016000000400000006, 268.90881631111176
2025-03-31 14:48:02,882 - 2025-03-31T14:48:02.882443, 0.1345552591391055, 0.0, -2.1919356789014284, -178.88151631110208, -47.63409439804046, -1.1988033353831573, 0.0016000000400000006, 268.8815163111021
2025-03-31 14:48:02,943 - 2025-03-31T14:48:02.943494, 0.1343025740405861, 0.0, -2.1845847503722573, -178.42501631093987, -47.64949085329531, -1.4394118841315375, 0.0016000000400000006, 268.4250163109399
2025-03-31 14:48:03,003 - 2025-03-31T14:48:03.003915, 0.13372335583365258, 0.0, -2.177747023683601, -178.33261631090704, -47.675089280979755, -1.6628892207417525, 0.0016000000400000006, 268.3326163109071
2025-03-31 14:48:03,063 - 2025-03-31T14:48:03.063268, 0.13328535596254776, 0.0, -2.1709017219289004, -178.014516310794, -47.69606802360704, -1.8867514831271668, 0.0016000000400000006, 268.01451631079397
2025-03-31 14:48:03,100 - 2025-03-31T14:48:03.100823, 0.13336191189147284, 0.0, -2.165728315006016, -177.94881631077064, -47.69856860176003, -2.0563323021521716, 0.0016000000400000006, 267.94881631077067
2025-03-31 14:48:03,142 - 2025-03-31T14:48:03.142154, 0.1327991977761438, 0.0, -2.16051838671242, -177.82671631072728, -47.72205022555791, -2.2264907977172426, 0.0016000000400000006, 267.8267163107273
2025-03-31 14:48:03,181 - 2025-03-31T14:48:03.181119, 0.13244452363153547, 0.0, -2.1552264866518422, -177.54191631062608, -47.73879478465767, -2.39953652447372, 0.0016000000400000006, 267.5419163106261
2025-03-31 14:48:03,220 - 2025-03-31T14:48:03.220912, 0.13221591769066654, 0.0, -2.14964457485356, -177.38541631057043, -47.7516895102507, -2.5822065471197986, 0.0016000000400000006, 267.38541631057046
2025-03-31 14:48:03,262 - 2025-03-31T14:48:03.262510, 0.13146653484323645, 0.0, -2.1435949116110335, -177.1470163104857, -47.78210037375717, -2.7796982272526876, 0.0016000000400000006, 267.1470163104857
2025-03-31 14:48:03,300 - 2025-03-31T14:48:03.300898, 0.1309554922307088, 0.0, -2.1380281499448417, -176.93281631040958, -47.80423446946455, -2.96159839834831, 0.0016000000400000006, 266.9328163104096
2025-03-31 14:48:03,340 - 2025-03-31T14:48:03.340746, 0.13064491452285765, 0.0, -2.1322381981758385, -176.76141631034864, -47.82001642624901, -3.151005485692526, 0.0016000000400000006, 266.76141631034864
2025-03-31 14:48:03,380 - 2025-03-31T14:48:03.380807, 0.1302082686112671, 0.0, -2.126738258144539, -176.52181631026346, -47.8396482165402, -3.3307882771471546, 0.0016000000400000006, 266.5218163102635
2025-03-31 14:48:03,420 - 2025-03-31T14:48:03.420890, 0.1298308692685235, 0.0, -2.1210227030764726, -176.38191631021368, -47.857547552965634, -3.5176930590751914, 0.0016000000400000006, 266.3819163102137
2025-03-31 14:48:03,461 - 2025-03-31T14:48:03.461573, 0.1289629932834, 0.0, -2.1154042699074793, -176.12121631012099, -47.89142332420357, -3.7009407582613076, 0.0016000000400000006, 266.121216310121
2025-03-31 14:48:03,500 - 2025-03-31T14:48:03.500916, 0.12890590594254148, 0.0, -2.11037965638647, -175.95691631006258, -47.89815866163848, -3.865516966453884, 0.0016000000400000006, 265.9569163100626
2025-03-31 14:48:03,540 - 2025-03-31T14:48:03.540934, 0.1282536449941838, 0.0, -2.104820469786323, -175.73301630998293, -47.92491244240307, -4.047032211774291, 0.0016000000400000006, 265.73301630998293
2025-03-31 14:48:03,601 - 2025-03-31T14:48:03.601025, 0.12755457969004214, 0.0, -2.097068611447799, -175.42061630987178, -47.9553227301551, -4.300345038368518, 0.0016000000400000006, 265.4206163098718
2025-03-31 14:48:03,641 - 2025-03-31T14:48:03.641154, 0.126337445398367, 0.0, -2.091539725111833, -175.32411630983742, -48.000555251148384, -4.480320580587984, 0.0016000000400000006, 265.32411630983745
2025-03-31 14:48:03,680 - 2025-03-31T14:48:03.680757, 0.12505348947180073, 0.0, -2.086085235476805, -174.89431630968448, -48.047905151782615, -4.657793817391214, 0.0016000000400000006, 264.8943163096845
2025-03-31 14:48:03,741 - 2025-03-31T14:48:03.741413, 0.12437714936579392, 0.0, -2.078757032145769, -174.7031163096164, -48.07716066220898, -4.897247588813911, 0.0016000000400000006, 264.7031163096164
2025-03-31 14:48:03,781 - 2025-03-31T14:48:03.781532, 0.12380686018441933, 0.0, -2.073405885516344, -174.54961630956174, -48.1010272117821, -5.072025769436153, 0.0016000000400000006, 264.5496163095618
2025-03-31 14:48:03,820 - 2025-03-31T14:48:03.820848, 0.1226716976597273, 0.0, -2.068085039151099, -174.40861630951156, -48.14337250158393, -5.2452642469574675, 0.0016000000400000006, 264.40861630951156
2025-03-31 14:48:03,861 - 2025-03-31T14:48:03.861349, 0.12252506348584102, 0.0, -2.0627111673235388, -174.33971630948705, -48.153379995985524, -5.421197204905396, 0.0016000000400000006, 264.3397163094871
2025-03-31 14:48:03,901 - 2025-03-31T14:48:03.901232, 0.12158279079977996, 0.0, -2.057025912519653, -174.35501630949247, -48.18975807263967, -5.60656228373249, 0.0016000000400000006, 264.3550163094925
2025-03-31 14:48:03,940 - 2025-03-31T14:48:03.940812, 0.12123569172121718, 0.0, -2.0518752307949044, -174.20021630943734, -48.20611770596418, -5.774988325431811, 0.0016000000400000006, 264.20021630943734
2025-03-31 14:48:03,980 - 2025-03-31T14:48:03.980939, 0.12115587918222248, 0.0, -2.046426962266407, -174.26531630946053, -48.21400782072482, -5.953423588795931, 0.0016000000400000006, 264.26531630946056
2025-03-31 14:48:04,021 - 2025-03-31T14:48:04.021269, 0.11999799145939516, 0.0, -2.040682460893674, -174.20141630943777, -48.257507887852334, -6.140521121488777, 0.0016000000400000006, 264.2014163094378
2025-03-31 14:48:04,060 - 2025-03-31T14:48:04.060679, 0.11941255214593038, 0.0, -2.03504887759259, -174.2869163094682, -48.282144288975914, -6.324538672225378, 0.0016000000400000006, 264.2869163094682
2025-03-31 14:48:04,102 - 2025-03-31T14:48:04.102940, 0.1193175894748455, 0.0, -2.0293181723924336, -174.24691630945398, -48.29080425528701, -6.512213305703858, 0.0016000000400000006, 264.246916309454
2025-03-31 14:48:04,140 - 2025-03-31T14:48:04.140796, 0.11871700002929053, 0.0, -2.023402152419692, -174.26181630945928, -48.316210507961046, -6.705470226554761, 0.0016000000400000006, 264.2618163094593
2025-03-31 14:48:04,180 - 2025-03-31T14:48:04.180933, 0.11834717575259202, 0.0, -2.017827815687455, -174.40221630950933, -48.33372491861126, -6.887755323425611, 0.0016000000400000006, 264.4022163095093
2025-03-31 14:48:04,221 - 2025-03-31T14:48:04.221353, 0.11800007667402923, 0.0, -2.012677133962706, -174.48621630953917, -48.35008455193577, -7.056181365124945, 0.0016000000400000006, 264.48621630953915
2025-03-31 14:48:04,261 - 2025-03-31T14:48:04.261043, 0.11740706229451892, 0.0, -2.006902332325793, -174.5160163095498, -48.3751058788346, -7.244818600918704, 0.0016000000400000006, 264.5160163095498
2025-03-31 14:48:04,300 - 2025-03-31T14:48:04.300785, 0.11723770292249736, 0.0, -2.001104805490744, -174.71241630961973, -48.386268150561875, -7.434610614038163, 0.0016000000400000006, 264.7124163096197
2025-03-31 14:48:04,341 - 2025-03-31T14:48:04.341893, 0.11694985041278105, 0.0, -1.995738508729229, -174.83511630966342, -48.40089533002067, -7.610158646210848, 0.0016000000400000006, 264.8351163096634
