2025-04-01 16:40:07,460 - Timestamp, Before_X, Before_Y, Before_Z, Before_Yaw_Deg, After_X, After_Y, After_Z, After_Yaw_Deg
2025-04-01 16:40:07,520 - 2025-04-01T16:40:07.520162, 0.10611479022496972, 0.0, -2.0643703633648607, 179.16788368820502, -48.68945621338278, -5.350945084276525, 0.0016000000400000006, -89.16788368820502
2025-04-01 17:10:28,639 - 2025-04-01T17:10:28.639677, 0.10579447822308508, 0.0, -2.0636794218178043, -179.43601631129906, -48.700620212373295, -5.373273658011943, 0.0016000000400000006, 269.43601631129906
2025-04-01 17:10:28,679 - 2025-04-01T17:10:28.679703, 0.10525233007790336, 0.0, -2.064133377089473, 179.69468368839213, -48.7179441752763, -5.357874899739499, 0.0016000000400000006, -89.69468368839213
2025-04-01 17:10:28,699 - 2025-04-01T17:10:28.699628, 0.10820276499822956, 0.0, -2.063691864030866, 178.3051836878985, -48.62170064062605, -5.375197711133696, 0.0016000000400000006, -88.3051836878985
2025-04-01 17:10:28,719 - 2025-04-01T17:10:28.719640, 0.10786108175772346, 0.0, -2.0639226291997224, 177.71078368768727, -48.632672464606166, -5.367305869109873, 0.0016000000400000006, -87.71078368768728
2025-04-01 17:10:28,799 - 2025-04-01T17:10:28.799655, 0.10149923027039831, 0.0, -2.072053240840505, 176.5680836872811, -48.83324642971292, -5.0947467537540865, 0.0016000000400000006, -86.5680836872811
2025-04-01 17:10:28,819 - 2025-04-01T17:10:28.819590, 0.1003659703962616, 0.0, -2.076008708203241, 175.80908368701117, -48.866547978937234, -4.9640486198170475, 0.0016000000400000006, -85.80908368701117
2025-04-01 17:10:28,839 - 2025-04-01T17:10:28.839650, 0.09906254588162877, 0.0, -2.0807522390121065, 174.89408368668563, -48.90466196398356, -4.807364829402683, 0.0016000000400000006, -84.89408368668563
2025-04-01 17:10:28,859 - 2025-04-01T17:10:28.859609, 0.09700893325109261, 0.0, -2.0860316968596226, 173.78098368628926, -48.966836976631036, -4.632395049524453, 0.0016000000400000006, -83.78098368628926
2025-04-01 17:10:28,879 - 2025-04-01T17:10:28.879683, 0.0959589991034524, 0.0, -2.0915405659164814, 172.1949836857237, -48.99590434232782, -4.450880379958477, 0.0016000000400000006, -82.19498368572371
2025-04-01 17:10:28,899 - 2025-04-01T17:10:28.899628, 0.09428494504364737, 0.0, -2.0972953502742877, 169.97658368493083, -49.04518290211906, -4.260704016818193, 0.0016000000400000006, -79.97658368493083
2025-04-01 17:10:28,919 - 2025-04-01T17:10:28.919613, 0.09021017927474384, 0.0, -2.1031789107548615, 167.61008368408204, -49.17299610788228, -4.063983915498999, 0.0016000000400000006, -77.61008368408204
2025-04-01 17:10:28,939 - 2025-04-01T17:10:28.939584, 0.08681742602733733, 0.0, -2.1072555791743204, 165.9199836834736, -49.280212618021416, -3.9271269691582633, 0.0016000000400000006, -75.91998368347359
2025-04-01 17:10:28,959 - 2025-04-01T17:10:28.959640, 0.08283707423847764, 0.0, -2.1109388928504718, 164.75788368305393, -49.407062645714966, -3.8025893748881305, 0.0016000000400000006, -74.75788368305393
2025-04-01 17:10:28,979 - 2025-04-01T17:10:28.979632, 0.08142759879921257, 0.0, -2.113705366957726, 163.81838368271383, -49.45056559161452, -3.7105811752742475, 0.0016000000400000006, -73.81838368271383
2025-04-01 17:10:28,999 - 2025-04-01T17:10:28.999746, 0.07830213209137415, 0.0, -2.1174844485734354, 162.8999836823806, -49.54931258318978, -3.5837334505983267, 0.0016000000400000006, -72.8999836823806
2025-04-01 17:10:29,019 - 2025-04-01T17:10:29.019627, 0.07329673058099795, 0.0, -2.1218600577561575, 161.971783682043, -49.709078082823595, -3.435520330256671, 0.0016000000400000006, -71.971783682043
2025-04-01 17:10:29,039 - 2025-04-01T17:10:29.039630, 0.07096554842581959, 0.0, -2.1246051606247907, 160.90458368165375, -49.7828014444824, -3.3433199556323827, 0.0016000000400000006, -70.90458368165375
2025-04-01 17:10:29,059 - 2025-04-01T17:10:29.059652, 0.06869361283948816, 0.0, -2.127134648456657, 159.67158368120255, -49.854792352275474, -3.2582415714814594, 0.0016000000400000006, -69.67158368120255
2025-04-01 17:10:29,079 - 2025-04-01T17:10:29.079639, 0.0643109772817616, 0.0, -2.129918980615031, 158.46578368075956, -49.995693610150965, -3.162769615644882, 0.0016000000400000006, -68.46578368075956
2025-04-01 17:10:29,099 - 2025-04-01T17:10:29.099589, 0.06353941792723727, 0.0, -2.1313766143695947, 157.43348368037894, -50.0195624627417, -3.114263210421762, 0.0016000000400000006, -67.43348368037894
2025-04-01 17:10:29,119 - 2025-04-01T17:10:29.119560, 0.060657158601317374, 0.0, -2.1330890924506662, 156.6338836800832, -50.11234166541487, -3.055363233512958, 0.0016000000400000006, -66.63388368008319
2025-04-01 17:10:29,139 - 2025-04-01T17:10:29.139692, 0.05621392251522961, 0.0, -2.1347436779224047, 155.9304836798223, -50.2563223294922, -2.9968487581338152, 0.0016000000400000006, -65.93048367982229
2025-04-01 17:10:29,159 - 2025-04-01T17:10:29.159652, 0.056273169084076535, 0.0, -2.1345280628856385, 155.14818367953131, -50.25458987562646, -3.0039707486071805, 0.0016000000400000006, -65.14818367953131
2025-04-01 17:10:29,179 - 2025-04-01T17:10:29.179850, 0.05506145063045942, 0.0, -2.1343806234432776, 154.5313836793013, -50.2944345872753, -3.007628407103505, 0.0016000000400000006, -64.53138367930133
2025-04-01 17:10:29,199 - 2025-04-01T17:10:29.199754, 0.05239345238179238, 0.0, -2.1348069863697945, 154.01858367910964, -50.38143875181118, -2.991075447259751, 0.0016000000400000006, -64.01858367910964
2025-04-01 17:10:29,239 - 2025-04-01T17:10:29.239676, 0.04795643740223543, 0.0, -2.135257428453961, 153.25488367882346, -50.526381442449384, -2.972020757754221, 0.0016000000400000006, -63.25488367882346
2025-04-01 17:10:29,339 - 2025-04-01T17:10:29.339605, 0.04923713671873253, 0.0, -2.130090242637608, 152.9731836787177, -50.489422234728764, -3.1425636033400877, 0.0016000000400000006, -62.9731836787177
2025-04-01 17:10:29,459 - 2025-04-01T17:10:29.459611, 0.055053326873374164, 0.0, -2.1263084531028693, 152.29808367846366, -50.30251630129192, -3.2721052326882325, 0.0016000000400000006, -62.298083678463655
2025-04-01 17:10:29,499 - 2025-04-01T17:10:29.499660, 0.05830134859744884, 0.0, -2.1261342265838308, 151.57868367819214, -50.19626354497687, -3.280958525518541, 0.0016000000400000006, -61.578683678192135
2025-04-01 17:10:29,559 - 2025-04-01T17:10:29.559683, 0.06087493286607204, 0.0, -2.127908110461737, 151.0036836779745, -50.11022255851068, -3.2253289783132058, 0.0016000000400000006, -61.00368367797449
2025-04-01 17:10:29,659 - 2025-04-01T17:10:29.659684, 0.06617846987123821, 0.0, -2.1317307398231624, 151.2596836780715, -49.93275104897064, -3.105215439563405, 0.0016000000400000006, -61.2596836780715
2025-04-01 17:10:29,699 - 2025-04-01T17:10:29.699667, 0.06905586205014114, 0.0, -2.132567766853065, 152.19348367842423, -49.8376628674005, -3.080576159667781, 0.0016000000400000006, -62.19348367842423
2025-04-01 17:10:29,719 - 2025-04-01T17:10:29.719600, 0.07199872190442269, 0.0, -2.1319850354586287, 152.8095836786562, -49.741804258525484, -3.1025186561191505, 0.0016000000400000006, -62.8095836786562
2025-04-01 17:10:29,739 - 2025-04-01T17:10:29.739583, 0.07431746184653898, 0.0, -2.131648219365139, 153.64808367897092, -49.66615684374493, -3.1157994589962406, 0.0016000000400000006, -63.64808367897092
2025-04-01 17:10:29,759 - 2025-04-01T17:10:29.759591, 0.0748230886210095, 0.0, -2.1318335341377255, 154.5216836792977, -49.64941055738196, -3.1102171716237743, 0.0016000000400000006, -64.5216836792977
2025-04-01 17:10:29,779 - 2025-04-01T17:10:29.779610, 0.07594526024159931, 0.0, -2.1316317152735347, 155.3612836796107, -49.61283800269978, -3.1179162628828023, 0.0016000000400000006, -65.3612836796107
2025-04-01 17:10:29,799 - 2025-04-01T17:10:29.799797, 0.07795126324787649, 0.0, -2.1307451759688183, 156.2893836799555, -49.5479696611345, -3.1489059544381384, 0.0016000000400000006, -66.2893836799555
2025-04-01 17:10:29,819 - 2025-04-01T17:10:29.819615, 0.0796672545164494, 0.0, -2.1297325684603634, 157.28558368032432, -49.49272561545881, -3.183745479500147, 0.0016000000400000006, -67.28558368032432
2025-04-01 17:10:29,839 - 2025-04-01T17:10:29.839590, 0.08101883734638182, 0.0, -2.1285270711132767, 158.24058368067662, -49.44960817108889, -3.2245522177098795, 0.0016000000400000006, -68.24058368067662
2025-04-01 17:10:29,859 - 2025-04-01T17:10:29.859748, 0.08164917836507746, 0.0, -2.127077012424758, 159.20318368103068, -49.4303590035553, -3.272673697157772, 0.0016000000400000006, -69.20318368103068
2025-04-01 17:10:29,879 - 2025-04-01T17:10:29.879732, 0.08294016066664778, 0.0, -2.1247417683910363, 160.11038368136334, -49.39032096538726, -3.350437915824924, 0.0016000000400000006, -70.11038368136334
2025-04-01 17:10:29,899 - 2025-04-01T17:10:29.899702, 0.08454252594454426, 0.0, -2.1216108858451412, 160.88708368164737, -49.34085080634001, -3.454572716744587, 0.0016000000400000006, -70.88708368164737
2025-04-01 17:10:29,919 - 2025-04-01T17:10:29.919655, 0.08645627419876512, 0.0, -2.1176843647870713, 161.57228368189746, -49.2819485264136, -3.5850780999168035, 0.0016000000400000006, -71.57228368189746
2025-04-01 17:10:29,939 - 2025-04-01T17:10:29.939629, 0.0878568206124708, 0.0, -2.1134313106205864, 162.34388368217844, -49.24017745862538, -3.7257854555186443, 0.0016000000400000006, -72.34388368217844
2025-04-01 17:10:29,959 - 2025-04-01T17:10:29.959581, 0.08895978022242712, 0.0, -2.1089109699145325, 163.20498368249136, -49.20841561250199, -3.8749623296844007, 0.0016000000400000006, -73.20498368249136
2025-04-01 17:10:29,979 - 2025-04-01T17:10:29.979596, 0.08927467638625419, 0.0, -2.104220464567983, 164.19908368285172, -49.20263942285591, -4.028951639672153, 0.0016000000400000006, -74.19908368285172
2025-04-01 17:10:29,999 - 2025-04-01T17:10:29.999866, 0.08990853059245163, 0.0, -2.098875539045089, 165.11328368318237, -49.18704618655542, -4.204691846855243, 0.0016000000400000006, -75.11328368318237
2025-04-01 17:10:30,019 - 2025-04-01T17:10:30.019704, 0.08962067808273577, 0.0, -2.0935092422835737, 165.9008836834667, -49.20167336601419, -4.380239879027942, 0.0016000000400000006, -75.9008836834667
2025-04-01 17:10:30,039 - 2025-04-01T17:10:30.039596, 0.08951814034560579, 0.0, -2.0876373187475883, 166.72418368376336, -49.210718258100506, -4.572534197563594, 0.0016000000400000006, -76.72418368376336
2025-04-01 17:10:30,059 - 2025-04-01T17:10:30.059630, 0.0907155139356064, 0.0, -2.0809167312371115, 167.44488368402267, -49.17799323390742, -4.793893578778426, 0.0016000000400000006, -77.44488368402267
2025-04-01 17:10:30,079 - 2025-04-01T17:10:30.079561, 0.09011492449005143, 0.0, -2.0750007112643694, 168.23758368430742, -49.20339948658146, -4.987150499629357, 0.0016000000400000006, -78.23758368430742
2025-04-01 17:10:30,099 - 2025-04-01T17:10:30.099703, 0.09156443448752993, 0.0, -2.067700100278485, 169.01578368458664, -49.16297479537495, -5.227758472623349, 0.0016000000400000006, -79.01578368458664
2025-04-01 17:10:30,119 - 2025-04-01T17:10:30.119671, 0.09074065493916317, 0.0, -2.0615836154010663, 169.7716836848575, -49.195887964297604, -5.427367532397203, 0.0016000000400000006, -79.77168368485749
2025-04-01 17:10:30,139 - 2025-04-01T17:10:30.139701, 0.09129118341886366, 0.0, -2.054685288184049, 170.33628368505958, -49.18452891152466, -5.653924275209259, 0.0016000000400000006, -80.33628368505958
2025-04-01 17:10:30,159 - 2025-04-01T17:10:30.159626, 0.08984328395833252, 0.0, -2.048814718607578, 171.24508368538451, -49.23765327454176, -5.844871641408791, 0.0016000000400000006, -81.24508368538451
2025-04-01 17:10:30,179 - 2025-04-01T17:10:30.179570, 0.09193963906611069, 0.0, -2.0416918473282344, 172.13478368570222, -49.17586261191512, -6.080282252805573, 0.0016000000400000006, -82.13478368570222
2025-04-01 17:10:30,199 - 2025-04-01T17:10:30.199868, 0.0898903448915509, 0.0, -2.0364908480601986, 172.9229836859834, -49.24804339170096, -6.248708870259283, 0.0016000000400000006, -82.92298368598341
2025-04-01 17:10:30,219 - 2025-04-01T17:10:30.219669, 0.08852441719800153, 0.0, -2.0308283184544487, 173.99128368636417, -49.29828052352665, -6.432919171760679, 0.0016000000400000006, -83.99128368636417
2025-04-01 17:10:30,239 - 2025-04-01T17:10:30.239577, 0.08717363963654323, 0.0, -2.025448225520357, 175.26558368681785, -49.34774780380185, -6.607890103147744, 0.0016000000400000006, -85.26558368681785
2025-04-01 17:10:30,259 - 2025-04-01T17:10:30.259637, 0.08577876563832776, 0.0, -2.0205661842946907, 176.2215836871579, -49.398177686392344, -6.766499673947071, 0.0016000000400000006, -86.2215836871579
2025-04-01 17:10:30,279 - 2025-04-01T17:10:30.279632, 0.08234136726312391, 0.0, -2.0172099524179954, 177.13548368748283, -49.51405358708816, -6.873138507546167, 0.0016000000400000006, -87.13548368748283
2025-04-01 17:10:30,299 - 2025-04-01T17:10:30.299734, 0.07702403408538183, 0.0, -2.014450248108313, 177.83638368773194, -49.690947995842556, -6.958411945479512, 0.0016000000400000006, -87.83638368773194
2025-04-01 17:10:30,319 - 2025-04-01T17:10:30.319607, 0.0760831153588355, 0.0, -2.010110355027829, 178.36578368792001, -49.725979120160595, -7.099697553375807, 0.0016000000400000006, -88.36578368792001
2025-04-01 17:10:30,339 - 2025-04-01T17:10:30.339642, 0.07084153284154437, 0.0, -2.0087628340764394, 178.87838368810216, -49.89902427116269, -7.138774140737416, 0.0016000000400000006, -88.87838368810216
2025-04-01 17:10:30,359 - 2025-04-01T17:10:30.359598, 0.06930057336048323, 0.0, -2.0064378730277914, 179.5388836883368, -49.951764859913375, -7.213459528957131, 0.0016000000400000006, -89.5388836883368
2025-04-01 17:10:30,379 - 2025-04-01T17:10:30.379611, 0.0639115514008326, 0.0, -2.00630207053002, 179.99848368850007, -50.12846766941176, -7.212691404669856, 0.0016000000400000006, -89.99848368850007
