point_index,error,original_x,original_y,original_z,target_x,target_y,target_z,transformed_x,transformed_y,transformed_z,exceeds_threshold
20,2.03244188108787,0.1728,0,5.8754,0.199,0,-0.426,1.657,0.0,-1.842,1
21,2.03244188108787,0.1728,0,5.8754,0.199,0,-0.426,1.657,0.0,-1.842,1
22,2.0331387065323407,0.1728,0,5.8754,0.199,0,-0.425,1.657,0.0,-1.842,1
23,2.0338559437678962,0.1728,0,5.8754,0.198,0,-0.425,1.657,0.0,-1.842,1
24,2.0345527764105804,0.1728,0,5.8754,0.198,0,-0.424,1.657,0.0,-1.842,1
25,2.0331387065323407,0.1728,0,5.8754,0.199,0,-0.425,1.657,0.0,-1.842,1
26,2.0331387065323407,0.1728,0,5.8754,0.199,0,-0.425,1.657,0.0,-1.842,1
27,2.0331387065323407,0.1728,0,5.8754,0.199,0,-0.425,1.657,0.0,-1.842,1
28,2.0338770857650177,0.1728,0,5.8754,0.197,0,-0.426,1.657,0.0,-1.842,1
29,2.0338559437678962,0.1728,0,5.8754,0.198,0,-0.425,1.657,0.0,-1.842,1
30,2.0324630377942916,0.1728,0,5.8754,0.198,0,-0.427,1.657,0.0,-1.842,1
31,2.0324630377942916,0.1728,0,5.8754,0.198,0,-0.427,1.657,0.0,-1.842,1
32,2.03244188108787,0.1728,0,5.8754,0.199,0,-0.426,1.657,0.0,-1.842,1
33,2.03244188108787,0.1728,0,5.8754,0.199,0,-0.426,1.657,0.0,-1.842,1
34,2.033159364142418,0.1728,0,5.8754,0.198,0,-0.426,1.657,0.0,-1.842,1
35,2.031027818617953,0.1728,0,5.8754,0.2,0,-0.427,1.657,0.0,-1.842,1
36,2.031027818617953,0.1728,0,5.8754,0.2,0,-0.427,1.657,0.0,-1.842,1
37,2.0331387065323407,0.1728,0,5.8754,0.199,0,-0.425,1.657,0.0,-1.842,1
38,2.0331387065323407,0.1728,0,5.8754,0.199,0,-0.425,1.657,0.0,-1.842,1
39,2.03244188108787,0.1728,0,5.8754,0.199,0,-0.426,1.657,0.0,-1.842,1
40,2.0338559437678962,0.1728,0,5.8754,0.198,0,-0.425,1.657,0.0,-1.842,1
41,2.0338559437678962,0.1728,0,5.8754,0.198,0,-0.425,1.657,0.0,-1.842,1
42,2.0352498618105836,0.1728,0,5.8754,0.198,0,-0.423,1.657,0.0,-1.842,1
43,2.5121118605667223,0.1728,0,5.8754,0.198,0,0.203,1.657,0.0,-1.842,1
44,2.5202591136627204,0.1728,0,5.8754,0.198,0,0.213,1.657,0.0,-1.842,1
45,2.5464190542799514,0.1728,0,5.8754,0.198,0,0.245,1.657,0.0,-1.842,1
46,2.5464190542799514,0.1728,0,5.8754,0.198,0,0.245,1.657,0.0,-1.842,1
47,2.639825941231732,0.1728,0,5.8754,0.198,0,0.358,1.657,0.0,-1.842,1
48,2.606584163229724,0.1728,0,5.8754,0.198,0,0.318,1.657,0.0,-1.842,1
49,2.5941676892598906,0.1728,0,5.8754,0.198,0,0.303,1.657,0.0,-1.842,1
50,2.6085116445973555,0.1728,0,5.8754,0.199,0,0.321,1.657,0.0,-1.842,1
51,2.6085116445973555,0.1728,0,5.8754,0.199,0,0.321,1.657,0.0,-1.842,1
52,2.609070715791353,0.1728,0,5.8754,0.198,0,0.321,1.657,0.0,-1.842,1
53,2.629001711676887,0.1728,0,5.8754,0.198,0,0.345,1.657,0.0,-1.842,1
54,2.632330146467194,0.1728,0,5.8754,0.198,0,0.349,1.657,0.0,-1.842,1
55,2.635660448540366,0.1728,0,5.8754,0.198,0,0.353,1.657,0.0,-1.842,1
56,2.635660448540366,0.1728,0,5.8754,0.198,0,0.353,1.657,0.0,-1.842,1
57,2.633995064535999,0.1728,0,5.8754,0.198,0,0.351,1.657,0.0,-1.842,1
58,2.633162547204407,0.1728,0,5.8754,0.198,0,0.35,1.657,0.0,-1.842,1
59,2.6334412847071413,0.1728,0,5.8754,0.199,0,0.351,1.657,0.0,-1.842,1
60,2.6342740935597417,0.1728,0,5.8754,0.199,0,0.352,1.657,0.0,-1.842,1
61,2.6342740935597417,0.1728,0,5.8754,0.199,0,0.352,1.657,0.0,-1.842,1
62,2.6373262975976255,0.1728,0,5.8754,0.198,0,0.355,1.657,0.0,-1.842,1
63,2.638439879929046,0.1728,0,5.8754,0.199,0,0.357,1.657,0.0,-1.842,1
64,2.640107005407167,0.1728,0,5.8754,0.199,0,0.359,1.657,0.0,-1.842,1
65,2.6456624879224484,0.1728,0,5.8754,0.198,0,0.365,1.657,0.0,-1.842,1
66,2.6456624879224484,0.1728,0,5.8754,0.198,0,0.365,1.657,0.0,-1.842,1
67,2.649834900517389,0.1728,0,5.8754,0.198,0,0.37,1.657,0.0,-1.842,1
68,2.6528899336384084,0.1728,0,5.8754,0.197,0,0.373,1.657,0.0,-1.842,1
69,2.6476147756046386,0.1728,0,5.8754,0.199,0,0.368,1.657,0.0,-1.842,1
70,2.6492844316909423,0.1728,0,5.8754,0.199,0,0.37,1.657,0.0,-1.842,1
71,2.6492844316909423,0.1728,0,5.8754,0.199,0,0.37,1.657,0.0,-1.842,1
72,2.651504667165419,0.1728,0,5.8754,0.198,0,0.372,1.657,0.0,-1.842,1
73,2.6520550522189392,0.1728,0,5.8754,0.197,0,0.372,1.657,0.0,-1.842,1
74,2.65233972183052,0.1728,0,5.8754,0.198,0,0.373,1.657,0.0,-1.842,1
75,2.65317489057921,0.1728,0,5.8754,0.198,0,0.374,1.657,0.0,-1.842,1
76,2.65317489057921,0.1728,0,5.8754,0.198,0,0.374,1.657,0.0,-1.842,1
77,2.6593119410855133,0.1728,0,5.8754,0.199,0,0.382,1.657,0.0,-1.842,1
78,2.661532829029167,0.1728,0,5.8754,0.198,0,0.384,1.657,0.0,-1.842,1
79,2.660696525348203,0.1728,0,5.8754,0.198,0,0.383,1.657,0.0,-1.842,1
80,2.660696525348203,0.1728,0,5.8754,0.198,0,0.383,1.657,0.0,-1.842,1
81,2.657639554190899,0.1728,0,5.8754,0.199,0,0.38,1.657,0.0,-1.842,1
82,2.657639554190899,0.1728,0,5.8754,0.199,0,0.38,1.657,0.0,-1.842,1
83,2.658188292803954,0.1728,0,5.8754,0.198,0,0.38,1.657,0.0,-1.842,1
84,2.655967620284555,0.1728,0,5.8754,0.199,0,0.378,1.657,0.0,-1.842,1
85,2.655967620284555,0.1728,0,5.8754,0.199,0,0.378,1.657,0.0,-1.842,1
86,2.6551318234694112,0.1728,0,5.8754,0.199,0,0.377,1.657,0.0,-1.842,1
87,2.6556810802504134,0.1728,0,5.8754,0.198,0,0.377,1.657,0.0,-1.842,1
88,2.6568035305607376,0.1728,0,5.8754,0.199,0,0.379,1.657,0.0,-1.842,1
89,2.6548455698966746,0.1728,0,5.8754,0.198,0,0.376,1.657,0.0,-1.842,1
90,2.6548455698966746,0.1728,0,5.8754,0.198,0,0.376,1.657,0.0,-1.842,1
91,2.6556810802504134,0.1728,0,5.8754,0.198,0,0.377,1.657,0.0,-1.842,1
92,2.65233972183052,0.1728,0,5.8754,0.198,0,0.373,1.657,0.0,-1.842,1
93,2.651504667165419,0.1728,0,5.8754,0.198,0,0.372,1.657,0.0,-1.842,1
94,2.6506697266917283,0.1728,0,5.8754,0.198,0,0.371,1.657,0.0,-1.842,1
95,2.6506697266917283,0.1728,0,5.8754,0.198,0,0.371,1.657,0.0,-1.842,1
96,2.6464967409766444,0.1728,0,5.8754,0.198,0,0.366,1.657,0.0,-1.842,1
97,2.6492844316909423,0.1728,0,5.8754,0.199,0,0.37,1.657,0.0,-1.842,1
98,2.6506697266917283,0.1728,0,5.8754,0.198,0,0.371,1.657,0.0,-1.842,1
99,2.6548455698966746,0.1728,0,5.8754,0.198,0,0.376,1.657,0.0,-1.842,1
100,2.6548455698966746,0.1728,0,5.8754,0.198,0,0.376,1.657,0.0,-1.842,1
101,2.662369245615642,0.1728,0,5.8754,0.198,0,0.385,1.657,0.0,-1.842,1
102,2.6648791717449405,0.1728,0,5.8754,0.198,0,0.388,1.657,0.0,-1.842,1
103,2.6640424170797283,0.1728,0,5.8754,0.198,0,0.387,1.657,0.0,-1.842,1
104,2.6601483041364444,0.1728,0,5.8754,0.199,0,0.383,1.657,0.0,-1.842,1
105,2.6601483041364444,0.1728,0,5.8754,0.199,0,0.383,1.657,0.0,-1.842,1
106,2.65233972183052,0.1728,0,5.8754,0.198,0,0.373,1.657,0.0,-1.842,1
107,2.6464967409766444,0.1728,0,5.8754,0.198,0,0.366,1.657,0.0,-1.842,1
108,2.6459455776716196,0.1728,0,5.8754,0.199,0,0.366,1.657,0.0,-1.842,1
109,2.645380123914142,0.1728,0,5.8754,0.197,0,0.364,1.657,0.0,-1.842,1
110,2.645380123914142,0.1728,0,5.8754,0.197,0,0.364,1.657,0.0,-1.842,1
111,2.6459455776716196,0.1728,0,5.8754,0.199,0,0.366,1.657,0.0,-1.842,1
112,2.645111150783649,0.1728,0,5.8754,0.199,0,0.365,1.657,0.0,-1.842,1
113,2.6464967409766444,0.1728,0,5.8754,0.198,0,0.366,1.657,0.0,-1.842,1
114,2.6442768387595126,0.1728,0,5.8754,0.199,0,0.364,1.657,0.0,-1.842,1
115,2.6442768387595126,0.1728,0,5.8754,0.199,0,0.364,1.657,0.0,-1.842,1
116,2.6448283498178102,0.1728,0,5.8754,0.198,0,0.364,1.657,0.0,-1.842,1
117,2.640107005407167,0.1728,0,5.8754,0.199,0,0.359,1.657,0.0,-1.842,1
118,2.637046833107065,0.1727,0,5.8753,0.197,0,0.354,1.657,0.0,-1.842,1
119,2.6281698955737243,0.1728,0,5.8754,0.198,0,0.344,1.657,0.0,-1.842,1
120,2.6281698955737243,0.1728,0,5.8754,0.198,0,0.344,1.657,0.0,-1.842,1
121,2.622625402149533,0.1728,0,5.8754,0.199,0,0.338,1.657,0.0,-1.842,1
122,2.6342740935597417,0.1728,0,5.8754,0.199,0,0.352,1.657,0.0,-1.842,1
123,2.621794232963373,0.1728,0,5.8754,0.199,0,0.337,1.657,0.0,-1.842,1
124,2.58507968929393,0.1728,0,5.8754,0.198,0,0.292,1.657,0.0,-1.842,1
125,2.58507968929393,0.1728,0,5.8754,0.198,0,0.292,1.657,0.0,-1.842,1
126,2.5653032959086928,0.1728,0,5.8754,0.198,0,0.268,1.657,0.0,-1.842,1
127,2.5647346841340144,0.1728,0,5.8754,0.199,0,0.268,1.657,0.0,-1.842,1
128,2.5581571491994,0.1728,0,5.8754,0.199,0,0.26,1.657,0.0,-1.842,1
129,2.53929222422312,0.1728,0,5.8754,0.199,0,0.237,1.657,0.0,-1.842,1
130,2.53929222422312,0.1728,0,5.8754,0.199,0,0.237,1.657,0.0,-1.842,1
131,2.4855448094934838,0.1728,0,5.8754,0.199,0,0.171,1.657,0.0,-1.842,1
132,2.0338559437678962,0.1728,0,5.8754,0.198,0,-0.425,1.657,0.0,-1.842,1
133,2.0338770857650177,0.1728,0,5.8754,0.197,0,-0.426,1.657,0.0,-1.842,1
134,2.0324630377942916,0.1728,0,5.8754,0.198,0,-0.427,1.657,0.0,-1.842,1
135,2.0324630377942916,0.1728,0,5.8754,0.198,0,-0.427,1.657,0.0,-1.842,1
136,2.031745308841637,0.1728,0,5.8754,0.199,0,-0.427,1.657,0.0,-1.842,1
137,2.0324630377942916,0.1728,0,5.8754,0.198,0,-0.427,1.657,0.0,-1.842,1
138,2.03244188108787,0.1728,0,5.8754,0.199,0,-0.426,1.657,0.0,-1.842,1
139,2.031745308841637,0.1728,0,5.8754,0.199,0,-0.427,1.657,0.0,-1.842,1
140,2.031745308841637,0.1728,0,5.8754,0.199,0,-0.427,1.657,0.0,-1.842,1
141,2.03244188108787,0.1728,0,5.8754,0.199,0,-0.426,1.657,0.0,-1.842,1
142,2.0338770857650177,0.1728,0,5.8754,0.197,0,-0.426,1.657,0.0,-1.842,1
143,2.03244188108787,0.1728,0,5.8754,0.199,0,-0.426,1.657,0.0,-1.842,1
144,2.03244188108787,0.1728,0,5.8754,0.199,0,-0.426,1.657,0.0,-1.842,1
145,2.033181005223096,0.1733,0,5.8754,0.198,0,-0.426,1.658,0.0,-1.841,1
146,2.0317896052495197,0.1749,0,5.8755,0.199,0,-0.427,1.659,0.0,-1.84,1
147,2.0318378380175917,0.1777,0,5.8755,0.199,0,-0.427,1.661,0.0,-1.838,1
148,2.0297556503185303,0.1816,0,5.8757,0.202,0,-0.428,1.664,0.0,-1.836,1
149,2.0305617449366076,0.1869,0,5.8759,0.202,0,-0.427,1.668,0.0,-1.832,1
150,2.0255981832535297,0.1921,0,5.8761,0.209,0,-0.427,1.671,0.0,-1.829,1
151,2.0206644946650596,0.1974,0,5.8757,0.216,0,-0.426,1.675,0.0,-1.824,1
152,2.014257679642801,0.2027,0,5.8758,0.226,0,-0.426,1.679,0.0,-1.821,1
153,2.007159684728647,0.2072,0,5.8757,0.235,0,-0.426,1.682,0.0,-1.817,1
154,2.0079394911201884,0.2113,0,5.8757,0.235,0,-0.426,1.685,0.0,-1.815,1
155,3.1237855240076904,0.2157,0,5.876,0.244,0,0.958,1.688,0.0,-1.812,1
156,3.1210512651989553,0.2197,0,5.8757,0.251,0,0.96,1.691,0.0,-1.809,1
157,1.9950741840843913,0.2239,0,5.8756,0.257,0,-0.421,1.693,0.0,-1.806,1
158,1.9851763145876993,0.2282,0,5.8756,0.267,0,-0.424,1.696,0.0,-1.802,1
159,1.9859793553811176,0.2334,0,5.8759,0.267,0,-0.424,1.7,0.0,-1.799,1
160,1.9802949275297352,0.2382,0,5.8757,0.275,0,-0.423,1.703,0.0,-1.795,1
161,1.9760531369373648,0.2431,0,5.8757,0.282,0,-0.423,1.707,0.0,-1.792,1
162,1.9696489534939976,0.2481,0,5.8762,0.292,0,-0.423,1.711,0.0,-1.789,1
163,1.9654070825149688,0.2535,0,5.8763,0.299,0,-0.422,1.715,0.0,-1.785,1
164,1.9654925591311712,0.258,0,5.8762,0.299,0,-0.422,1.718,0.0,-1.782,1
165,1.9555093965511903,0.2625,0,5.8761,0.312,0,-0.422,1.721,0.0,-1.778,1
166,1.9534021603346299,0.2675,0,5.8761,0.316,0,-0.421,1.724,0.0,-1.775,1
167,1.9470256803647967,0.2724,0,5.8763,0.325,0,-0.421,1.728,0.0,-1.771,1
168,1.9464203040453518,0.2772,0,5.8766,0.326,0,-0.422,1.732,0.0,-1.768,1
169,1.9464840096954303,0.2811,0,5.8767,0.326,0,-0.422,1.734,0.0,-1.766,1
170,1.9357419766074195,0.284,0,5.8765,0.34,0,-0.422,1.736,0.0,-1.763,1
171,1.929285878246145,0.2865,0,5.8763,0.35,0,-0.421,1.738,0.0,-1.761,1
172,1.9285914549224779,0.2895,0,5.8763,0.352,0,-0.42,1.74,0.0,-1.759,1
173,1.9272303961903468,0.2933,0,5.8763,0.354,0,-0.421,1.743,0.0,-1.757,1
174,1.9266260664695678,0.2978,0,5.8763,0.354,0,-0.421,1.746,0.0,-1.753,1
175,1.9223844568660038,0.3027,0,5.8765,0.36,0,-0.421,1.749,0.0,-1.75,1
176,1.9166684637672735,0.3083,0,5.8768,0.37,0,-0.419,1.753,0.0,-1.746,1
177,1.909598910766342,0.3138,0,5.8764,0.379,0,-0.42,1.757,0.0,-1.742,1
178,1.9010586524355317,0.3191,0,5.8764,0.391,0,-0.42,1.761,0.0,-1.738,1
179,1.9018677661709293,0.324,0,5.8762,0.39,0,-0.42,1.764,0.0,-1.735,1
180,1.8947677957997915,0.3288,0,5.8761,0.399,0,-0.42,1.767,0.0,-1.731,1
181,1.890467931492095,0.3328,0,5.8762,0.407,0,-0.418,1.77,0.0,-1.728,1
182,1.8862261264228104,0.3365,0,5.8763,0.413,0,-0.419,1.773,0.0,-1.726,1
183,1.877638144052256,0.341,0,5.8762,0.426,0,-0.418,1.776,0.0,-1.723,1
184,1.8777148345795216,0.3452,0,5.8762,0.426,0,-0.418,1.779,0.0,-1.72,1
185,1.8749434658143695,0.3506,0,5.8764,0.43,0,-0.418,1.783,0.0,-1.716,1
186,1.8685662953184186,0.3558,0,5.8766,0.439,0,-0.418,1.787,0.0,-1.712,1
187,1.863603230304133,0.3616,0,5.8767,0.447,0,-0.417,1.791,0.0,-1.708,1
188,1.8586688785257046,0.3667,0,5.877,0.454,0,-0.418,1.795,0.0,-1.705,1
189,1.8580702354862695,0.3713,0,5.8767,0.454,0,-0.418,1.798,0.0,-1.701,1
190,1.8501567501160543,0.3758,0,5.8764,0.467,0,-0.416,1.801,0.0,-1.698,1
191,1.843752966099309,0.3802,0,5.8761,0.475,0,-0.416,1.803,0.0,-1.695,1
192,1.8409250392126237,0.3845,0,5.8761,0.48,0,-0.414,1.806,0.0,-1.691,1
193,1.834523371341995,0.3888,0,5.8759,0.489,0,-0.414,1.809,0.0,-1.688,1
194,1.8353247669009427,0.3936,0,5.8758,0.489,0,-0.414,1.813,0.0,-1.685,1
195,1.8311430856161952,0.3983,0,5.8771,0.494,0,-0.416,1.817,0.0,-1.682,1
196,1.8211570497900504,0.4041,0,5.876,0.507,0,-0.415,1.82,0.0,-1.677,1
197,1.8183874724601468,0.4102,0,5.8759,0.511,0,-0.415,1.824,0.0,-1.673,1
198,1.8119806842237585,0.4171,0,5.8764,0.523,0,-0.413,1.83,0.0,-1.668,1
199,1.8113809648994326,0.423,0,5.8766,0.524,0,-0.413,1.834,0.0,-1.664,1
200,1.804345033523245,0.4289,0,5.8766,0.532,0,-0.415,1.838,0.0,-1.66,1
201,1.795765296468333,0.4346,0,5.8763,0.545,0,-0.414,1.842,0.0,-1.656,1
202,1.7865016092911865,0.4395,0,5.8763,0.557,0,-0.414,1.845,0.0,-1.652,1
203,1.7822598014879876,0.4449,0,5.8765,0.564,0,-0.414,1.849,0.0,-1.649,1
204,1.7823809918196505,0.4506,0,5.8764,0.564,0,-0.414,1.853,0.0,-1.645,1
205,1.7760351910927892,0.4566,0,5.8763,0.572,0,-0.414,1.857,0.0,-1.64,1
206,1.7660138731051915,0.4622,0,5.8762,0.587,0,-0.413,1.861,0.0,-1.636,1
207,1.761801634691034,0.468,0,5.8763,0.593,0,-0.413,1.865,0.0,-1.632,1
208,1.7518187691653495,0.4753,0,5.8765,0.609,0,-0.412,1.871,0.0,-1.627,1
209,1.7519352156972017,0.4817,0,5.8767,0.609,0,-0.412,1.875,0.0,-1.623,1
210,1.7434520354744492,0.4879,0,5.8767,0.619,0,-0.413,1.879,0.0,-1.618,1
211,1.734907778528876,0.4943,0,5.8767,0.632,0,-0.413,1.884,0.0,-1.614,1
212,1.731387882595925,0.4997,0,5.8764,0.638,0,-0.412,1.888,0.0,-1.61,1
213,1.7308278366146068,0.5066,0,5.8761,0.638,0,-0.412,1.892,0.0,-1.605,1
214,1.7252457795919978,0.5135,0,5.8756,0.645,0,-0.412,1.897,0.0,-1.599,1
215,1.7174149178343598,0.5199,0,5.8759,0.656,0,-0.412,1.901,0.0,-1.595,1
216,1.7059079693817014,0.526,0,5.8759,0.675,0,-0.41,1.906,0.0,-1.591,1
217,1.699530817608201,0.5327,0,5.8761,0.685,0,-0.409,1.911,0.0,-1.586,1
218,1.6996555533401467,0.539,0,5.8763,0.685,0,-0.409,1.915,0.0,-1.582,1
219,1.6911076251971664,0.5444,0,5.8761,0.697,0,-0.409,1.919,0.0,-1.578,1
220,1.6847611106622802,0.5498,0,5.8759,0.704,0,-0.41,1.922,0.0,-1.574,1
221,1.6776006676202773,0.5551,0,5.876,0.716,0,-0.408,1.926,0.0,-1.57,1
222,1.6705029182853888,0.5608,0,5.8763,0.726,0,-0.408,1.93,0.0,-1.566,1
223,1.671345864864601,0.5668,0,5.8763,0.726,0,-0.408,1.935,0.0,-1.562,1
224,1.6671379666962178,0.5722,0,5.8761,0.731,0,-0.408,1.938,0.0,-1.558,1
225,1.6600689744706394,0.5782,0,5.8759,0.74,0,-0.408,1.942,0.0,-1.553,1
226,3.145218911300134,0.5838,0,5.8759,0.755,0,1.362,1.946,0.0,-1.549,1
227,3.1531427179878806,0.5898,0,5.8757,0.765,0,1.377,1.95,0.0,-1.545,1
228,3.1509435094904514,0.5957,0,5.8756,0.765,0,1.377,1.954,0.0,-1.541,1
229,1.635276734990136,0.6011,0,5.8755,0.775,0,-0.408,1.958,0.0,-1.537,1
230,1.6317588669898504,0.6072,0,5.8754,0.781,0,-0.406,1.962,0.0,-1.532,1
231,1.630138951132694,0.6124,0,5.8754,0.793,0,-0.397,1.966,0.0,-1.529,1
232,3.0998712876505055,0.6178,0,5.8751,0.801,0,1.346,1.97,0.0,-1.525,1
233,3.0973009217704375,0.6224,0,5.8748,0.801,0,1.346,1.973,0.0,-1.521,1
234,1.6188023350613256,0.6277,0,5.8746,0.812,0,-0.392,1.976,0.0,-1.517,1
235,1.6131227479643329,0.6325,0,5.8745,0.82,0,-0.392,1.979,0.0,-1.514,1
236,1.5949021913584545,0.6376,0,5.8744,0.831,0,-0.407,1.983,0.0,-1.51,1
237,1.5878327997619899,0.6417,0,5.8746,0.839,0,-0.409,1.986,0.0,-1.507,1
238,1.5879310438428995,0.6459,0,5.8747,0.839,0,-0.409,1.989,0.0,-1.504,1
239,1.5792900303617448,0.6496,0,5.8747,0.853,0,-0.408,1.992,0.0,-1.502,1
240,1.5751079328096853,0.6531,0,5.8746,0.856,0,-0.41,1.994,0.0,-1.499,1
241,1.5657413579515616,0.6546,0,5.8745,0.87,0,-0.409,1.995,0.0,-1.498,1
242,1.5650230030258343,0.6548,0,5.8743,0.871,0,-0.409,1.995,0.0,-1.498,1
243,1.5650230030258343,0.655,0,5.8742,0.871,0,-0.409,1.995,0.0,-1.498,1
244,1.5650230030258343,0.6549,0,5.8742,0.871,0,-0.409,1.995,0.0,-1.498,1
245,1.5664370399093608,0.6544,0,5.8742,0.87,0,-0.408,1.995,0.0,-1.498,1
246,1.5643273314750978,0.6546,0,5.8742,0.871,0,-0.41,1.995,0.0,-1.498,1
247,1.5614768650223416,0.6575,0,5.874,0.876,0,-0.409,1.997,0.0,-1.496,1
248,1.5615479499522262,0.6615,0,5.8741,0.876,0,-0.409,2.0,0.0,-1.493,1
249,1.564552332138494,0.6672,0,5.8741,0.872,0,-0.409,2.004,0.0,-1.489,1
250,1.5545320839403733,0.6729,0,5.874,0.886,0,-0.408,2.007,0.0,-1.485,1
251,1.5481837746210882,0.6789,0,5.8742,0.895,0,-0.409,2.012,0.0,-1.481,1
252,1.5424217970451533,0.6841,0,5.8743,0.907,0,-0.405,2.016,0.0,-1.477,1
253,1.5418067323760136,0.6888,0,5.8742,0.907,0,-0.405,2.019,0.0,-1.473,1
254,1.5276393553453644,0.6979,0,5.874,0.924,0,-0.408,2.025,0.0,-1.467,1
255,1.5234257448264423,0.7014,0,5.874,0.928,0,-0.409,2.027,0.0,-1.464,1
256,1.5192136123666085,0.7068,0,5.8739,0.934,0,-0.409,2.031,0.0,-1.46,1
257,1.5128069936379855,0.7145,0,5.8739,0.946,0,-0.407,2.037,0.0,-1.455,1
258,1.5073463437445294,0.724,0,5.8729,0.95,0,-0.409,2.043,0.0,-1.447,1
259,1.5061756205701908,0.7341,0,5.8727,0.951,0,-0.409,2.049,0.0,-1.44,1
260,1.4919118606673787,0.7439,0,5.873,0.972,0,-0.409,2.057,0.0,-1.433,1
261,1.477621399411906,0.7519,0,5.8733,0.991,0,-0.41,2.062,0.0,-1.428,1
262,1.458995887588447,0.7556,0,5.8736,1.015,0,-0.412,2.065,0.0,-1.425,1
263,1.4589958875884468,0.7554,0,5.8735,1.015,0,-0.413,2.065,0.0,-1.426,1
264,1.4596903781281838,0.7552,0,5.8734,1.015,0,-0.412,2.065,0.0,-1.426,1
265,1.4596903781281838,0.7552,0,5.8733,1.015,0,-0.412,2.065,0.0,-1.426,1
266,1.458995887588447,0.7549,0,5.8729,1.014,0,-0.412,2.064,0.0,-1.425,1
267,1.4575819016439524,0.7549,0,5.8727,1.015,0,-0.413,2.064,0.0,-1.425,1
268,1.4532298510559163,0.7548,0,5.8729,1.023,0,-0.412,2.064,0.0,-1.426,1
269,1.4575819016439524,0.7548,0,5.8731,1.015,0,-0.414,2.064,0.0,-1.426,1
270,1.4575819016439524,0.7548,0,5.8731,1.015,0,-0.414,2.064,0.0,-1.426,1
271,1.4575572029941055,0.7548,0,5.8732,1.016,0,-0.413,2.064,0.0,-1.426,1
272,1.4582523787054147,0.7548,0,5.8732,1.016,0,-0.412,2.064,0.0,-1.426,1
273,1.4539662994718963,0.7551,0,5.8731,1.022,0,-0.412,2.065,0.0,-1.425,1
274,1.4525322715864182,0.7553,0,5.8734,1.024,0,-0.413,2.065,0.0,-1.426,1
275,1.4525322715864182,0.7552,0,5.8735,1.024,0,-0.413,2.065,0.0,-1.426,1
276,1.4539463538934305,0.7552,0,5.8735,1.023,0,-0.412,2.065,0.0,-1.426,1
277,1.4596664002435624,0.7552,0,5.8735,1.016,0,-0.411,2.065,0.0,-1.426,1
278,1.4582763798402552,0.7549,0,5.8734,1.016,0,-0.413,2.065,0.0,-1.426,1
279,1.4582763798402552,0.7548,0,5.8734,1.016,0,-0.413,2.065,0.0,-1.426,1
280,1.4525322715864182,0.7549,0,5.8734,1.024,0,-0.413,2.065,0.0,-1.426,1
281,1.4575572029941055,0.755,0,5.8733,1.017,0,-0.413,2.065,0.0,-1.426,1
282,1.4460376896886196,0.7631,0,5.8726,1.045,0,-0.399,2.07,0.0,-1.419,1
283,1.2437913812211439,0.8798,0,5.8727,1.176,0,-0.565,2.152,0.0,-1.336,1
284,1.2214831149058099,0.8893,0,5.8733,1.224,0,-0.544,2.159,0.0,-1.33,1
285,1.2064033322235146,0.8992,0,5.873,1.263,0,-0.523,2.166,0.0,-1.323,1
286,1.1946221159847994,0.907,0,5.8731,1.292,0,-0.508,2.171,0.0,-1.317,1
