Timestamp,X,Y,Z,Roll,Yaw,Pitch,DesiredAngle
1741862187.337,1.1706,-0.8838,0.9274,-4.2306,14.6160,82.2094,0.00
1741862218.274,0.0426,4.6704,1.0042,-174.6659,21.3248,75.3694,-90.00
