Timestamp, Distance_2(Z), Distance_3(X), X, Y, Z, Roll, Yaw, Pitch, CalibrationMode
1745406889.483, 2.231, 3.026, -0.6827, -1.1411, -4.0568, 0.5247, 40.2618, 90.5021, 0
1745406889.563, 2.230, 3.021, -0.6825, -1.1412, -4.0569, 0.5304, 40.2652, 90.4935, 0
1745406889.643, 2.230, 3.020, -0.6826, -1.1411, -4.0568, 0.5341, 40.2640, 90.4944, 0
1745406889.722, 2.230, 3.020, -0.6827, -1.1412, -4.0569, 0.5282, 40.2681, 90.4985, 0
1745406889.802, 2.230, 3.027, -0.6826, -1.1412, -4.0569, 0.5224, 40.2641, 90.4980, 0
1745406889.882, 2.231, 3.026, -0.6826, -1.1412, -4.0569, 0.5348, 40.2688, 90.4857, 0
1745406889.961, 2.229, 3.027, -0.6826, -1.1413, -4.0570, 0.5249, 40.2620, 90.4908, 0
1745406890.041, 2.230, 3.020, -0.6825, -1.1413, -4.0570, 0.5247, 40.2609, 90.4918, 0
1745406890.121, 2.230, 3.020, -0.6825, -1.1412, -4.0569, 0.5259, 40.2611, 90.4928, 0
1745406890.200, 2.230, 3.025, -0.6826, -1.1412, -4.0569, 0.5352, 40.2631, 90.4912, 0
1745406890.280, 2.229, 3.027, -0.6825, -1.1413, -4.0570, 0.5256, 40.2664, 90.4898, 0
1745406890.360, 2.230, 3.027, -0.6825, -1.1412, -4.0570, 0.5252, 40.2638, 90.4922, 0
1745406890.439, 2.231, 3.020, -0.6826, -1.1412, -4.0569, 0.5219, 40.2684, 90.5011, 0
1745406890.519, 2.231, 3.020, -0.6825, -1.1413, -4.0571, 0.5173, 40.2673, 90.4937, 0
1745406890.598, 2.230, 3.025, -0.6825, -1.1413, -4.0570, 0.5182, 40.2661, 90.4967, 0
1745406890.678, 2.230, 3.025, -0.6824, -1.1413, -4.0570, 0.5241, 40.2673, 90.5012, 0
1745406890.758, 2.230, 3.022, -0.6825, -1.1413, -4.0570, 0.5292, 40.2719, 90.5057, 0
1745406890.837, 2.230, 3.024, -0.6825, -1.1413, -4.0571, 0.5286, 40.2668, 90.5070, 0
1745406891.036, 2.230, 3.025, -0.6824, -1.1413, -4.0571, 0.5239, 40.2612, 90.5023, 0
1745406891.116, 2.230, 3.025, -0.6824, -1.1413, -4.0571, 0.5245, 40.2656, 90.5084, 0
1745406891.196, 2.230, 3.026, -0.6824, -1.1413, -4.0572, 0.5237, 40.2650, 90.5082, 0
1745406891.275, 2.230, 3.025, -0.6824, -1.1413, -4.0571, 0.5064, 40.2646, 90.5122, 0
1745406891.355, 2.230, 3.019, -0.6824, -1.1413, -4.0571, 0.5188, 40.2635, 90.5036, 0
1745406891.435, 2.230, 3.028, -0.6825, -1.1413, -4.0571, 0.5140, 40.2578, 90.5114, 0
1745406891.514, 2.230, 3.028, -0.6823, -1.1413, -4.0571, 0.5135, 40.2563, 90.5169, 0
1745406891.594, 2.230, 3.025, -0.6823, -1.1413, -4.0571, 0.5197, 40.2618, 90.5123, 0
1745406891.674, 2.229, 3.025, -0.6823, -1.1414, -4.0573, 0.5339, 40.2609, 90.5055, 0
1745406891.753, 2.230, 3.027, -0.6823, -1.1414, -4.0572, 0.5231, 40.2613, 90.5135, 0
1745406891.833, 2.229, 3.025, -0.6823, -1.1414, -4.0572, 0.5208, 40.2642, 90.5135, 0
1745406891.912, 2.229, 3.025, -0.6823, -1.1414, -4.0572, 0.5192, 40.2648, 90.5069, 0
1745406891.992, 2.230, 3.025, -0.6824, -1.1413, -4.0572, 0.5188, 40.2645, 90.5094, 0
1745406892.072, 2.230, 3.025, -0.6823, -1.1415, -4.0573, 0.5184, 40.2630, 90.5097, 0
1745406892.151, 2.231, 3.025, -0.6824, -1.1413, -4.0571, 0.5166, 40.2624, 90.5156, 0
1745406892.231, 2.230, 3.025, -0.6823, -1.1414, -4.0572, 0.5247, 40.2664, 90.5038, 0
1745406892.311, 2.230, 3.025, -0.6822, -1.1414, -4.0572, 0.5282, 40.2701, 90.5025, 0
1745406892.390, 2.230, 3.021, -0.6823, -1.1413, -4.0572, 0.5378, 40.2261, 90.5076, 0
1745406892.470, 2.230, 3.025, -0.6823, -1.1414, -4.0572, 0.5365, 40.2310, 90.5165, 0
1745406892.550, 2.229, 3.020, -0.6823, -1.1415, -4.0572, 0.5386, 40.2290, 90.5132, 0
1745406892.629, 2.229, 3.020, -0.6822, -1.1414, -4.0572, 0.5334, 40.2327, 90.5104, 0
1745406892.709, 2.229, 3.020, -0.6822, -1.1415, -4.0572, 0.5332, 40.2349, 90.5069, 0
1745406892.788, 2.230, 3.019, -0.6822, -1.1415, -4.0573, 0.5339, 40.2390, 90.4999, 0
1745406892.868, 2.229, 3.028, -0.6822, -1.1415, -4.0572, 0.5302, 40.2324, 90.5109, 0
1745406892.948, 2.229, 3.021, -0.6822, -1.1415, -4.0573, 0.5363, 40.2336, 90.5075, 0
1745406893.027, 2.230, 3.021, -0.6822, -1.1415, -4.0572, 0.5326, 40.2335, 90.5121, 0
1745406893.107, 2.230, 3.019, -0.6822, -1.1415, -4.0573, 0.5304, 40.2331, 90.5112, 0
1745406893.187, 2.230, 3.020, -0.6822, -1.1415, -4.0572, 0.5366, 40.2322, 90.5121, 0
1745406893.266, 2.230, 3.026, -0.6822, -1.1415, -4.0570, 0.5389, 40.2299, 90.5137, 0
1745406893.346, 2.230, 3.025, -0.6822, -1.1415, -4.0572, 0.5449, 40.2282, 90.5029, 0
1745406893.426, 2.230, 3.025, -0.6823, -1.1414, -4.0572, 0.5554, 40.2302, 90.5058, 0
1745406893.505, 2.230, 3.021, -0.6821, -1.1416, -4.0573, 0.5513, 40.2306, 90.5055, 0
1745406893.585, 2.230, 3.026, -0.6821, -1.1415, -4.0572, 0.5518, 40.2355, 90.5063, 0
1745406893.665, 2.230, 3.026, -0.6821, -1.1415, -4.0573, 0.5569, 40.2346, 90.4999, 0
1745406893.744, 2.229, 3.020, -0.6822, -1.1415, -4.0573, 0.5536, 40.2346, 90.5032, 0
1745406893.824, 2.230, 3.020, -0.6820, -1.1416, -4.0574, 0.5361, 40.2345, 90.5139, 0
1745406893.904, 2.230, 3.026, -0.6820, -1.1416, -4.0573, 0.5394, 40.2050, 90.5056, 0
1745406893.983, 2.230, 3.019, -0.6827, -1.1416, -4.0562, 0.5345, 40.0925, 90.5114, 0
1745406894.063, 2.230, 3.021, -0.6838, -1.1416, -4.0547, 0.5505, 39.8329, 90.5012, 0
1745406894.143, 2.229, 3.024, -0.6854, -1.1415, -4.0520, 0.5546, 39.3186, 90.4965, 0
1745406894.222, 2.231, 3.024, -0.6870, -1.1416, -4.0487, 0.5496, 38.6871, 90.4974, 0
1745406894.302, 2.231, 3.020, -0.6892, -1.1416, -4.0454, 0.5997, 38.1156, 90.4826, 0
1745406894.381, 2.232, 3.016, -0.6915, -1.1418, -4.0415, 0.6532, 37.3728, 90.4972, 0
1745406894.461, 2.234, 3.014, -0.6938, -1.1417, -4.0372, 0.7054, 36.5423, 90.4149, 0
1745406894.541, 2.238, 3.004, -0.6962, -1.1419, -4.0326, 0.7257, 35.7281, 90.4437, 0
1745406894.620, 2.242, 3.004, -0.6987, -1.1420, -4.0277, 0.7712, 34.8806, 90.4622, 0
1745406894.700, 2.242, 3.004, -0.7014, -1.1420, -4.0227, 0.8408, 33.9836, 90.4234, 0
1745406894.780, 2.235, 3.006, -0.7036, -1.1424, -4.0182, 0.7875, 33.2049, 90.4326, 0
1745406894.859, 2.231, 3.000, -0.7059, -1.1424, -4.0135, 0.7560, 32.3584, 90.4940, 0
1745406894.939, 2.258, 2.994, -0.7080, -1.1422, -4.0083, 0.7825, 31.5899, 90.4778, 0
1745406895.019, 2.258, 2.994, -0.7105, -1.1426, -4.0033, 0.7657, 30.7170, 90.4840, 0
1745406895.098, 2.265, 2.995, -0.7126, -1.1424, -3.9973, 0.7241, 29.7856, 90.5379, 0
1745406895.178, 2.275, 2.997, -0.7151, -1.1425, -3.9913, 0.6721, 28.8390, 90.6177, 0
1745406895.258, 2.285, 3.005, -0.7174, -1.1425, -3.9850, 0.5579, 27.8553, 90.8026, 0
1745406895.337, 2.296, 3.010, -0.7196, -1.1423, -3.9782, 0.5271, 26.8477, 90.8978, 0
1745406895.417, 2.296, 3.010, -0.7217, -1.1424, -3.9715, 0.5689, 25.7731, 90.8775, 0
1745406895.496, 2.307, 3.008, -0.7238, -1.1425, -3.9646, 0.5708, 24.6240, 90.8952, 0
1745406895.576, 2.325, 3.020, -0.7257, -1.1424, -3.9573, 0.5906, 23.5494, 90.8842, 0
1745406895.656, 2.344, 3.032, -0.7277, -1.1427, -3.9503, 0.5849, 22.5164, 90.8421, 0
1745406895.735, 2.365, 3.040, -0.7294, -1.1430, -3.9428, 0.6475, 21.3069, 90.7837, 0
1745406895.815, 2.365, 3.040, -0.7314, -1.1431, -3.9346, 0.7292, 20.0303, 90.7407, 0
1745406895.895, 2.394, 3.060, -0.7332, -1.1428, -3.9255, 0.7757, 18.6577, 90.6567, 0
1745406895.974, 2.419, 3.078, -0.7347, -1.1429, -3.9169, 0.8418, 17.3580, 90.6081, 0
1745406896.054, 2.451, 3.103, -0.7358, -1.1429, -3.9109, 0.8986, 16.4653, 90.5261, 0
1745406896.134, 2.515, 3.128, -0.7362, -1.1430, -3.9094, 0.9175, 16.4361, 90.5434, 0
1745406896.213, 2.515, 3.128, -0.7359, -1.1432, -3.9099, 0.8850, 16.4160, 90.4875, 0
1745406896.412, 2.530, 3.139, -0.7359, -1.1431, -3.9100, 0.8982, 16.4077, 90.4702, 0
1745406896.612, 2.535, 3.135, -0.7360, -1.1431, -3.9100, 0.8924, 16.4108, 90.4681, 0
1745406898.981, 2.362, 2.904, -0.7741, -1.1436, -3.8570, 0.6405, 29.4868, 90.4480, 0
1745406899.061, 2.344, 2.880, -0.7776, -1.1436, -3.8510, 0.5895, 29.5452, 90.4209, 0
1745406899.140, 2.335, 2.863, -0.7812, -1.1434, -3.8448, 0.6200, 29.3822, 90.4250, 0
1745406899.220, 2.333, 2.863, -0.7847, -1.1435, -3.8387, 0.6171, 29.2866, 90.3997, 0
1745406899.300, 2.333, 2.848, -0.7882, -1.1435, -3.8332, 0.6229, 29.2760, 90.3792, 0
1745406899.379, 2.337, 2.842, -0.7917, -1.1435, -3.8275, 0.6915, 29.2231, 90.3314, 0
1745406899.459, 2.341, 2.838, -0.7949, -1.1435, -3.8218, 0.7041, 29.0667, 90.3276, 0
1745406899.538, 2.340, 2.825, -0.7989, -1.1434, -3.8161, 0.6471, 29.6428, 90.4276, 0
1745406899.618, 2.339, 2.825, -0.8030, -1.1434, -3.8107, 0.5848, 30.4060, 90.3621, 0
1745406899.698, 2.339, 2.822, -0.8070, -1.1437, -3.8050, 0.6214, 30.5949, 90.4066, 0
1745406899.777, 2.334, 2.806, -0.8108, -1.1437, -3.7989, 0.5894, 30.6019, 90.4513, 0
1745406899.857, 2.333, 2.795, -0.8142, -1.1434, -3.7933, 0.5125, 30.5737, 90.5167, 0
1745406899.937, 2.337, 2.783, -0.8178, -1.1434, -3.7876, 0.4531, 30.5411, 90.5259, 0
1745406900.016, 2.338, 2.783, -0.8208, -1.1436, -3.7821, 0.3512, 30.5692, 90.5496, 0
1745406900.096, 2.338, 2.780, -0.8240, -1.1432, -3.7760, 0.3120, 30.5624, 90.5518, 0
1745406900.176, 2.337, 2.771, -0.8276, -1.1432, -3.7704, 0.3507, 30.7155, 90.5246, 0
1745406900.255, 2.336, 2.764, -0.8319, -1.1436, -3.7655, 0.2565, 31.6852, 90.5244, 0
1745406900.335, 2.339, 2.752, -0.8363, -1.1435, -3.7605, 0.2796, 32.6942, 90.4877, 0
1745406900.415, 2.331, 2.752, -0.8400, -1.1437, -3.7551, 0.2788, 32.7991, 90.4688, 0
1745406900.494, 2.331, 2.736, -0.8438, -1.1437, -3.7498, 0.3033, 32.8150, 90.4214, 0
1745406900.574, 2.324, 2.720, -0.8475, -1.1436, -3.7448, 0.3760, 32.7734, 90.3719, 0
1745406900.654, 2.322, 2.712, -0.8509, -1.1437, -3.7398, 0.3651, 32.7527, 90.3661, 0
1745406900.733, 2.326, 2.710, -0.8542, -1.1435, -3.7350, 0.4001, 32.7269, 90.3308, 0
1745406900.813, 2.326, 2.710, -0.8581, -1.1434, -3.7297, 0.3933, 33.1082, 90.4242, 0
1745406900.892, 2.328, 2.696, -0.8627, -1.1432, -3.7249, 0.4072, 33.9305, 90.4500, 0
1745406900.972, 2.329, 2.688, -0.8668, -1.1434, -3.7195, 0.4258, 34.0898, 90.3752, 0
1745406901.052, 2.321, 2.677, -0.8705, -1.1437, -3.7135, 0.3687, 34.1414, 90.3970, 0
1745406901.131, 2.322, 2.666, -0.8744, -1.1438, -3.7083, 0.4175, 34.0531, 90.3286, 0
1745406901.211, 2.322, 2.666, -0.8783, -1.1439, -3.7031, 0.3618, 33.9247, 90.3855, 0
1745406901.291, 2.324, 2.651, -0.8821, -1.1441, -3.6993, 0.4421, 34.5101, 90.3031, 0
1745406901.370, 2.322, 2.651, -0.8858, -1.1434, -3.6949, 0.3337, 35.4502, 90.2714, 0
1745406901.450, 2.320, 2.644, -0.8900, -1.1436, -3.6895, 0.3672, 35.6495, 90.2956, 0
1745406901.530, 2.318, 2.627, -0.8937, -1.1437, -3.6842, 0.4007, 35.6773, 90.2401, 0
1745406901.609, 2.318, 2.627, -0.8975, -1.1437, -3.6792, 0.4216, 35.6217, 90.2191, 0
1745406901.689, 2.317, 2.625, -0.9013, -1.1442, -3.6746, 0.4003, 35.6068, 90.2166, 0
1745406901.769, 2.320, 2.613, -0.9049, -1.1434, -3.6696, 0.4946, 35.6604, 90.1377, 0
1745406901.848, 2.321, 2.611, -0.9088, -1.1439, -3.6654, 0.4734, 36.4160, 90.1116, 0
1745406901.928, 2.320, 2.603, -0.9128, -1.1443, -3.6613, 0.5286, 36.6332, 90.0932, 0
1745406902.007, 2.320, 2.603, -0.9164, -1.1437, -3.6564, 0.4944, 36.6085, 90.1209, 0
1745406902.087, 2.314, 2.592, -0.9203, -1.1443, -3.6520, 0.4537, 36.6168, 90.1952, 0
1745406902.167, 2.316, 2.581, -0.9236, -1.1441, -3.6471, 0.4340, 36.5663, 90.2382, 0
1745406902.246, 2.314, 2.578, -0.9272, -1.1440, -3.6431, 0.4273, 36.9828, 90.2487, 0
1745406902.326, 2.320, 2.566, -0.9307, -1.1439, -3.6400, 0.3293, 38.0647, 90.2324, 0
1745406902.406, 2.320, 2.566, -0.9350, -1.1442, -3.6366, 0.4229, 38.7201, 90.2012, 0
1745406902.485, 2.315, 2.557, -0.9386, -1.1439, -3.6322, 0.4649, 38.6732, 90.1745, 0
1745406902.565, 2.310, 2.552, -0.9417, -1.1440, -3.6278, 0.3807, 38.6267, 90.2176, 0
1745406902.645, 2.309, 2.544, -0.9456, -1.1438, -3.6229, 0.3237, 38.5465, 90.2721, 0
1745406902.724, 2.314, 2.542, -0.9490, -1.1437, -3.6188, 0.2907, 39.0968, 90.2612, 0
1745406902.804, 2.314, 2.542, -0.9530, -1.1444, -3.6155, 0.2376, 39.6258, 90.2648, 0
1745406902.884, 2.313, 2.530, -0.9560, -1.1441, -3.6119, 0.2615, 39.6436, 90.2248, 0
1745406902.963, 2.308, 2.528, -0.9589, -1.1437, -3.6079, 0.1781, 39.6349, 90.2647, 0
1745406903.043, 2.309, 2.516, -0.9621, -1.1439, -3.6047, 0.1927, 39.6386, 90.2462, 0
1745406903.123, 2.313, 2.517, -0.9649, -1.1441, -3.6012, 0.1623, 39.6499, 90.2480, 0
1745406903.202, 2.313, 2.517, -0.9674, -1.1437, -3.5981, 0.1928, 39.6416, 90.2079, 0
1745406903.282, 2.308, 2.512, -0.9686, -1.1438, -3.5971, 0.2169, 39.6534, 90.1918, 0
1745406903.361, 2.310, 2.506, -0.9687, -1.1441, -3.5972, 0.2469, 39.6529, 90.1598, 0
1745406903.441, 2.309, 2.499, -0.9685, -1.1436, -3.5969, 0.3084, 39.6384, 90.1147, 0
1745406903.521, 2.310, 2.502, -0.9687, -1.1438, -3.5971, 0.3017, 39.6318, 90.1323, 0
1745406903.600, 2.310, 2.502, -0.9684, -1.1437, -3.5970, 0.3466, 39.6466, 90.1017, 0
1745406903.680, 2.310, 2.499, -0.9685, -1.1436, -3.5970, 0.3750, 39.6501, 90.0751, 0
1745406903.760, 2.310, 2.498, -0.9684, -1.1437, -3.5971, 0.4347, 39.6537, 90.0261, 0
1745406903.839, 2.309, 2.501, -0.9682, -1.1438, -3.5971, 0.4797, 39.6581, 89.9806, 0
1745406903.919, 2.310, 2.499, -0.9686, -1.1440, -3.5972, 0.4429, 39.6580, 89.9998, 0
1745406903.999, 2.310, 2.499, -0.9683, -1.1437, -3.5970, 0.4455, 39.6573, 89.9990, 0
1745406904.078, 2.310, 2.499, -0.9683, -1.1437, -3.5971, 0.4888, 39.6602, 89.9576, 0
1745406904.277, 2.309, 2.499, -0.9684, -1.1437, -3.5971, 0.4620, 39.6740, 89.9682, 0
1745406904.357, 2.309, 2.502, -0.9683, -1.1438, -3.5972, 0.4520, 39.6695, 89.9732, 0
1745406904.437, 2.308, 2.502, -0.9686, -1.1440, -3.5971, 0.3964, 39.6753, 90.0095, 0
1745406904.516, 2.308, 2.502, -0.9687, -1.1438, -3.5970, 0.3970, 39.6775, 90.0120, 0
1745406904.596, 2.308, 2.504, -0.9684, -1.1437, -3.5971, 0.4508, 39.6763, 89.9698, 0
1745406904.676, 2.308, 2.504, -0.9686, -1.1438, -3.5970, 0.4030, 39.6669, 90.0063, 0
1745406904.755, 2.309, 2.498, -0.9684, -1.1435, -3.5970, 0.4607, 39.6628, 89.9773, 0
1745406904.835, 2.309, 2.498, -0.9684, -1.1437, -3.5971, 0.5006, 39.6689, 89.9358, 0
1745406904.915, 2.310, 2.498, -0.9684, -1.1438, -3.5971, 0.4668, 39.6704, 89.9582, 0
1745406904.994, 2.310, 2.503, -0.9684, -1.1439, -3.5971, 0.4015, 39.6688, 90.0046, 0
1745406905.074, 2.309, 2.503, -0.9687, -1.1439, -3.5971, 0.4101, 39.6670, 90.0168, 0
1745406905.154, 2.310, 2.502, -0.9683, -1.1437, -3.5971, 0.4386, 39.6672, 89.9834, 0
1745406905.233, 2.309, 2.503, -0.9686, -1.1440, -3.5972, 0.3978, 39.6657, 90.0072, 0
1745406905.313, 2.310, 2.503, -0.9687, -1.1436, -3.5969, 0.4121, 39.6625, 90.0051, 0
1745406905.392, 2.310, 2.504, -0.9684, -1.1436, -3.5970, 0.4548, 39.6648, 89.9824, 0
1745406905.472, 2.309, 2.502, -0.9684, -1.1437, -3.5970, 0.4921, 39.6613, 89.9570, 0
1745406905.552, 2.309, 2.503, -0.9683, -1.1437, -3.5971, 0.4894, 39.6661, 89.9585, 0
1745406905.631, 2.310, 2.504, -0.9686, -1.1439, -3.5972, 0.4963, 39.6726, 89.9583, 0
1745406905.711, 2.310, 2.504, -0.9684, -1.1438, -3.5971, 0.4835, 39.6725, 89.9767, 0
1745406905.791, 2.310, 2.499, -0.9684, -1.1436, -3.5970, 0.5215, 39.6748, 89.9519, 0
1745406905.870, 2.309, 2.498, -0.9684, -1.1437, -3.5970, 0.5097, 39.6773, 89.9502, 0
1745406905.950, 2.310, 2.499, -0.9683, -1.1438, -3.5970, 0.5047, 39.6767, 89.9527, 0
1745406906.030, 2.309, 2.504, -0.9686, -1.1439, -3.5972, 0.4617, 39.6822, 89.9780, 0
1745406906.109, 2.309, 2.504, -0.9683, -1.1438, -3.5971, 0.4493, 39.6760, 89.9807, 0
