Timestamp,X,Y,Z,Roll,Yaw,Pitch,DesiredAngle
1741865496.787,1.4612,0.6756,5.7283,-179.4057,48.1530,-3.0364,0.00
1741865520.778,1.4614,0.6761,5.7279,-179.3731,48.3135,-3.6985,0.00
