Timestamp, Distance_2(Z), Distance_3(X), X, Y, Z, Roll, Yaw, Pitch, CalibrationMode, IsValid
1745404640.341, 2.073, 3.059, -0.7981, -1.1405, -4.1990, -1.5832, 35.3080, 90.7859, 0, 1
1745404640.421, 2.073, 3.060, -0.7981, -1.1405, -4.1990, -1.5811, 35.3084, 90.7861, 0, 1
1745404640.501, 2.073, 3.061, -0.7981, -1.1405, -4.1990, -1.5816, 35.3089, 90.7871, 0, 1
1745404640.580, 2.073, 3.061, -0.7981, -1.1405, -4.1990, -1.5784, 35.3109, 90.7836, 0, 1
1745404640.660, 2.073, 3.061, -0.7981, -1.1405, -4.1990, -1.5750, 35.3147, 90.7802, 0, 1
1745404640.740, 2.073, 3.062, -0.7981, -1.1404, -4.1990, -1.5713, 35.3169, 90.7779, 0, 1
1745404640.819, 2.073, 3.061, -0.7981, -1.1405, -4.1990, -1.5672, 35.3182, 90.7727, 0, 1
1745404640.899, 2.073, 3.061, -0.7981, -1.1405, -4.1989, -1.5620, 35.3217, 90.7655, 0, 1
1745404640.978, 2.073, 3.062, -0.7981, -1.1404, -4.1989, -1.5615, 35.3216, 90.7650, 0, 1
1745404641.058, 2.073, 3.062, -0.7981, -1.1405, -4.1989, -1.5620, 35.3193, 90.7632, 0, 1
1745404641.138, 2.073, 3.061, -0.7981, -1.1405, -4.1989, -1.5629, 35.3188, 90.7626, 0, 1
1745404641.218, 2.073, 3.061, -0.7981, -1.1404, -4.1989, -1.5582, 35.3207, 90.7579, 0, 1
1745404641.297, 2.073, 3.061, -0.7981, -1.1404, -4.1990, -1.5583, 35.3216, 90.7594, 0, 1
1745404641.377, 2.073, 3.061, -0.7981, -1.1404, -4.1990, -1.5526, 35.3271, 90.7570, 0, 1
1745404641.457, 2.073, 3.060, -0.7981, -1.1404, -4.1990, -1.5478, 35.3204, 90.7729, 0, 1
1745404641.536, 2.072, 3.061, -0.7981, -1.1404, -4.1990, -1.5387, 35.3103, 90.7841, 0, 1
1745404641.616, 2.072, 3.062, -0.7982, -1.1405, -4.1989, -1.5333, 35.2987, 90.8021, 0, 1
1745404641.695, 2.072, 3.063, -0.7982, -1.1406, -4.1989, -1.5230, 35.2875, 90.8118, 0, 1
1745404641.775, 2.072, 3.062, -0.7982, -1.1406, -4.1988, -1.5178, 35.2719, 90.8250, 0, 1
1745404641.855, 2.073, 3.063, -0.7983, -1.1406, -4.1987, -1.5146, 35.2581, 90.8242, 0, 1
1745404641.934, 2.073, 3.061, -0.7987, -1.1406, -4.1983, -1.4612, 35.2075, 90.7403, 0, 1
1745404642.014, 2.073, 3.061, -0.7996, -1.1407, -4.1969, -1.4491, 35.0577, 90.7214, 0, 1
1745404642.094, 2.073, 3.060, -0.8016, -1.1407, -4.1935, -1.4424, 34.7143, 90.7368, 0, 1
1745404642.173, 2.074, 3.060, -0.8046, -1.1408, -4.1885, -1.3961, 34.1997, 90.6840, 0, 1
1745404642.253, 2.074, 3.058, -0.8086, -1.1410, -4.1815, -1.3858, 33.5049, 90.6889, 0, 1
1745404642.332, 2.076, 3.057, -0.8133, -1.1413, -4.1728, -1.4499, 32.7194, 90.8205, 0, 1
1745404642.412, 2.079, 3.052, -0.8186, -1.1416, -4.1634, -1.4797, 31.9922, 90.9004, 0, 1
1745404642.492, 2.085, 3.047, -0.8240, -1.1420, -4.1538, -1.4830, 31.3911, 91.0434, 0, 1
1745404642.571, 2.091, 3.042, -0.8300, -1.1427, -4.1440, -1.3882, 31.0301, 91.3248, 0, 1
1745404651.731, 2.092, 2.518, -1.1434, -1.1539, -3.7447, -0.5893, 47.8828, 91.1453, 0, 1
1745404651.810, 2.082, 2.514, -1.1477, -1.1541, -3.7417, -0.5521, 48.2764, 91.1095, 0, 1
1745404651.890, 2.074, 2.511, -1.1521, -1.1542, -3.7386, -0.5189, 48.6775, 91.0911, 0, 1
1745404651.970, 2.073, 2.508, -1.1566, -1.1542, -3.7354, -0.4797, 49.0723, 91.0726, 0, 1
1745404652.049, 2.080, 2.505, -1.1608, -1.1543, -3.7325, -0.4382, 49.4120, 91.0581, 0, 1
1745404652.129, 2.091, 2.502, -1.1640, -1.1544, -3.7302, -0.3914, 49.6603, 91.0274, 0, 1
1745404656.788, 2.093, 2.451, -1.2001, -1.1549, -3.6910, -0.2386, 45.0968, 90.9384, 0, 1
1745404656.868, 2.088, 2.433, -1.2090, -1.1550, -3.6803, -0.2631, 43.7618, 90.9625, 0, 1
1745404656.948, 2.092, 2.414, -1.2170, -1.1552, -3.6707, -0.2611, 42.6505, 90.9698, 0, 1
1745404657.027, 2.090, 2.400, -1.2214, -1.1552, -3.6654, -0.2618, 42.1595, 90.9859, 0, 1
1745404657.107, 2.088, 2.391, -1.2244, -1.1554, -3.6618, -0.2573, 41.8988, 90.9972, 0, 1
1745404657.186, 2.087, 2.382, -1.2263, -1.1555, -3.6597, -0.2612, 41.8477, 90.9952, 0, 1
1745404657.266, 2.086, 2.375, -1.2272, -1.1556, -3.6588, -0.2529, 41.8392, 90.9811, 0, 1
1745404657.346, 2.086, 2.372, -1.2273, -1.1556, -3.6586, -0.2467, 41.8346, 90.9674, 0, 1
1745404657.425, 2.085, 2.370, -1.2272, -1.1556, -3.6587, -0.2478, 41.8260, 90.9653, 0, 1
1745404657.505, 2.085, 2.370, -1.2272, -1.1557, -3.6587, -0.2396, 41.8273, 90.9553, 0, 1
1745404657.585, 2.084, 2.370, -1.2272, -1.1557, -3.6587, -0.2395, 41.8253, 90.9535, 0, 1
1745404657.664, 2.084, 2.369, -1.2272, -1.1557, -3.6587, -0.2399, 41.8248, 90.9538, 0, 1
1745404657.744, 2.084, 2.370, -1.2272, -1.1557, -3.6587, -0.2422, 41.8232, 90.9534, 0, 1
1745404657.824, 2.084, 2.371, -1.2272, -1.1557, -3.6587, -0.2418, 41.8234, 90.9529, 0, 1
1745404657.903, 2.084, 2.371, -1.2272, -1.1556, -3.6587, -0.2426, 41.8238, 90.9544, 0, 1
1745404657.983, 2.084, 2.371, -1.2272, -1.1557, -3.6587, -0.2442, 41.8245, 90.9527, 0, 1
1745404658.063, 2.085, 2.372, -1.2272, -1.1556, -3.6587, -0.2405, 41.8248, 90.9464, 0, 1
1745404658.142, 2.085, 2.372, -1.2272, -1.1556, -3.6587, -0.2392, 41.8260, 90.9425, 0, 1
1745404658.222, 2.085, 2.372, -1.2272, -1.1556, -3.6587, -0.2403, 41.8267, 90.9370, 0, 1
1745404658.302, 2.085, 2.371, -1.2272, -1.1556, -3.6587, -0.2366, 41.8272, 90.9299, 0, 1
1745404658.381, 2.085, 2.370, -1.2272, -1.1556, -3.6587, -0.2355, 41.8271, 90.9281, 0, 1
1745404658.461, 2.085, 2.369, -1.2272, -1.1556, -3.6586, -0.2340, 41.8278, 90.9268, 0, 1
1745404658.541, 2.085, 2.369, -1.2272, -1.1556, -3.6587, -0.2321, 41.8285, 90.9237, 0, 1
1745404658.620, 2.085, 2.369, -1.2272, -1.1556, -3.6587, -0.2304, 41.8284, 90.9238, 0, 1
1745404658.700, 2.085, 2.370, -1.2272, -1.1556, -3.6587, -0.2312, 41.8286, 90.9260, 0, 1
1745404658.779, 2.084, 2.371, -1.2272, -1.1556, -3.6587, -0.2302, 41.8292, 90.9298, 0, 1
1745404658.859, 2.085, 2.372, -1.2272, -1.1556, -3.6587, -0.2322, 41.8302, 90.9352, 0, 1
1745404658.939, 2.085, 2.371, -1.2272, -1.1556, -3.6587, -0.2315, 41.8309, 90.9410, 0, 1
1745404659.018, 2.085, 2.370, -1.2272, -1.1556, -3.6587, -0.2269, 41.8328, 90.9419, 0, 1
1745404659.098, 2.085, 2.369, -1.2272, -1.1556, -3.6587, -0.2239, 41.8342, 90.9433, 0, 1
1745404659.178, 2.085, 2.368, -1.2272, -1.1556, -3.6587, -0.2197, 41.8349, 90.9410, 0, 1
1745404659.257, 2.085, 2.368, -1.2272, -1.1556, -3.6587, -0.2144, 41.8348, 90.9362, 0, 1
1745404659.337, 2.085, 2.369, -1.2272, -1.1557, -3.6587, -0.2109, 41.8330, 90.9344, 0, 1
1745404659.416, 2.085, 2.370, -1.2273, -1.1556, -3.6587, -0.2063, 41.8343, 90.9295, 0, 1
1745404659.498, 2.085, 2.371, -1.2278, -1.1556, -3.6581, -0.1992, 41.8352, 90.9188, 0, 1
1745404659.576, 2.086, 2.372, -1.2295, -1.1556, -3.6563, -0.1811, 41.8298, 90.9021, 0, 1
1745404659.655, 2.086, 2.371, -1.2324, -1.1556, -3.6531, -0.1738, 41.7950, 90.8981, 0, 1
1745404659.735, 2.086, 2.370, -1.2365, -1.1557, -3.6484, -0.1773, 41.7670, 90.9011, 0, 1
1745404659.815, 2.085, 2.366, -1.2419, -1.1557, -3.6425, -0.1764, 41.7182, 90.8976, 0, 1
1745404659.895, 2.085, 2.359, -1.2475, -1.1559, -3.6362, -0.1837, 41.6763, 90.8966, 0, 1
1745404659.974, 2.084, 2.353, -1.2528, -1.1561, -3.6303, -0.1991, 41.6569, 90.8965, 0, 1
1745404660.054, 2.083, 2.344, -1.2576, -1.1561, -3.6250, -0.2201, 41.6787, 90.8942, 0, 1
1745404660.133, 2.083, 2.335, -1.2618, -1.1563, -3.6204, -0.2332, 41.7043, 90.8924, 0, 1
1745404660.213, 2.083, 2.326, -1.2658, -1.1564, -3.6161, -0.2568, 41.7558, 90.9125, 0, 1
1745404660.293, 2.083, 2.319, -1.2697, -1.1565, -3.6118, -0.2585, 41.8101, 90.9258, 0, 1
1745404660.372, 2.083, 2.312, -1.2740, -1.1567, -3.6072, -0.2558, 41.8466, 90.9433, 0, 1
1745404660.452, 2.084, 2.307, -1.2786, -1.1568, -3.6023, -0.2430, 41.8732, 90.9660, 0, 1
1745404660.532, 2.084, 2.302, -1.2830, -1.1570, -3.5975, -0.2340, 41.8904, 90.9872, 0, 1
1745404660.611, 2.083, 2.295, -1.2871, -1.1572, -3.5930, -0.2175, 41.9005, 91.0018, 0, 1
1745404660.691, 2.083, 2.289, -1.2905, -1.1573, -3.5894, -0.2171, 41.8985, 91.0263, 0, 1
1745404660.771, 2.083, 2.283, -1.2928, -1.1574, -3.5867, -0.2269, 41.8975, 91.0512, 0, 1
1745404660.850, 2.083, 2.277, -1.2942, -1.1575, -3.5852, -0.2277, 41.8959, 91.0607, 0, 1
1745404660.930, 2.083, 2.272, -1.2949, -1.1575, -3.5845, -0.2205, 41.8955, 91.0614, 0, 1
1745404661.009, 2.083, 2.270, -1.2950, -1.1574, -3.5843, -0.2214, 41.8926, 91.0611, 0, 1
1745404661.089, 2.083, 2.270, -1.2950, -1.1574, -3.5843, -0.2194, 41.8933, 91.0618, 0, 1
1745404661.169, 2.083, 2.270, -1.2950, -1.1574, -3.5843, -0.2155, 41.8958, 91.0633, 0, 1
1745404661.248, 2.083, 2.270, -1.2950, -1.1574, -3.5843, -0.2138, 41.8981, 91.0661, 0, 1
1745404661.328, 2.083, 2.271, -1.2950, -1.1574, -3.5843, -0.2131, 41.8992, 91.0669, 0, 1
1745404661.408, 2.083, 2.272, -1.2950, -1.1575, -3.5843, -0.2089, 41.9015, 91.0645, 0, 1
1745404661.487, 2.083, 2.271, -1.2951, -1.1574, -3.5843, -0.2088, 41.9034, 91.0622, 0, 1
1745404661.567, 2.083, 2.270, -1.2952, -1.1575, -3.5842, -0.2116, 41.9001, 91.0659, 0, 1
1745404661.647, 2.083, 2.270, -1.2956, -1.1574, -3.5837, -0.2166, 41.8936, 91.0737, 0, 1
1745404661.726, 2.082, 2.270, -1.2966, -1.1574, -3.5826, -0.2146, 41.8944, 91.0759, 0, 1
1745404661.806, 2.082, 2.268, -1.2983, -1.1575, -3.5808, -0.2062, 41.8838, 91.0841, 0, 1
1745404661.886, 2.082, 2.267, -1.3008, -1.1575, -3.5781, -0.1759, 41.8534, 91.0879, 0, 1
1745404661.965, 2.082, 2.265, -1.3039, -1.1576, -3.5747, -0.1438, 41.8176, 91.1000, 0, 1
1745404662.045, 2.082, 2.262, -1.3074, -1.1577, -3.5709, -0.0976, 41.7725, 91.1067, 0, 1
1745404662.125, 2.081, 2.258, -1.3110, -1.1578, -3.5670, -0.0612, 41.7241, 91.1245, 0, 1
1745404662.204, 2.081, 2.253, -1.3146, -1.1579, -3.5631, -0.0443, 41.6923, 91.1419, 0, 1
1745404662.284, 2.081, 2.249, -1.3182, -1.1580, -3.5592, -0.0584, 41.6700, 91.1786, 0, 1
1745404662.364, 2.080, 2.244, -1.3218, -1.1581, -3.5551, -0.0651, 41.6556, 91.2115, 0, 1
1745404662.443, 2.080, 2.238, -1.3254, -1.1581, -3.5511, -0.0665, 41.6460, 91.2444, 0, 1
1745404662.523, 2.080, 2.233, -1.3291, -1.1582, -3.5471, -0.0396, 41.6385, 91.2547, 0, 1
1745404662.602, 2.080, 2.227, -1.3328, -1.1582, -3.5431, -0.0228, 41.6232, 91.2711, 0, 1
1745404662.682, 2.080, 2.222, -1.3367, -1.1583, -3.5389, 0.0004, 41.6171, 91.2673, 0, 1
1745404662.762, 2.079, 2.217, -1.3405, -1.1584, -3.5347, 0.0122, 41.6096, 91.2520, 0, 1
1745404662.841, 2.079, 2.212, -1.3443, -1.1585, -3.5304, -0.0110, 41.5946, 91.2535, 0, 1
1745404662.921, 2.078, 2.206, -1.3482, -1.1587, -3.5260, -0.0529, 41.5603, 91.2765, 0, 1
1745404663.001, 2.078, 2.199, -1.3519, -1.1588, -3.5217, -0.0688, 41.5190, 91.2872, 0, 1
1745404663.080, 2.077, 2.193, -1.3555, -1.1589, -3.5177, -0.0738, 41.4601, 91.3042, 0, 1
1745404663.160, 2.076, 2.187, -1.3591, -1.1590, -3.5138, -0.0666, 41.3885, 91.3140, 0, 1
1745404663.240, 2.075, 2.181, -1.3626, -1.1592, -3.5099, -0.0300, 41.3315, 91.2986, 0, 1
1745404663.319, 2.073, 2.176, -1.3662, -1.1593, -3.5060, 0.0187, 41.2805, 91.2660, 0, 1
1745404663.399, 2.072, 2.171, -1.3700, -1.1595, -3.5019, 0.0682, 41.2195, 91.2354, 0, 1
1745404663.478, 2.070, 2.166, -1.3738, -1.1595, -3.4977, 0.1035, 41.1644, 91.2084, 0, 1
1745404663.558, 2.069, 2.160, -1.3777, -1.1597, -3.4933, 0.1311, 41.1185, 91.1932, 0, 1
1745404663.638, 2.068, 2.155, -1.3815, -1.1598, -3.4890, 0.1421, 41.0590, 91.1848, 0, 1
1745404663.717, 2.067, 2.148, -1.3854, -1.1599, -3.4846, 0.1272, 41.0107, 91.1957, 0, 1
1745404663.797, 2.066, 2.142, -1.3892, -1.1601, -3.4802, 0.1149, 40.9762, 91.1946, 0, 1
1745404663.877, 2.065, 2.135, -1.3930, -1.1602, -3.4758, 0.1147, 40.9431, 91.1703, 0, 1
1745404663.956, 2.066, 2.130, -1.3968, -1.1603, -3.4715, 0.0892, 40.9379, 91.1548, 0, 1
1745404664.036, 2.066, 2.124, -1.4006, -1.1604, -3.4671, 0.0626, 40.9544, 91.1417, 0, 1
1745404664.118, 2.065, 2.118, -1.4044, -1.1605, -3.4626, 0.0303, 40.9835, 91.1270, 0, 1
1745404664.195, 2.063, 2.112, -1.4082, -1.1606, -3.4583, -0.0192, 41.0267, 91.1183, 0, 1
1745404664.275, 2.062, 2.107, -1.4121, -1.1608, -3.4539, -0.0546, 41.0718, 91.0985, 0, 1
1745404664.355, 2.062, 2.100, -1.4160, -1.1610, -3.4495, -0.0500, 41.0978, 91.0506, 0, 1
1745404664.434, 2.061, 2.095, -1.4199, -1.1612, -3.4451, -0.0538, 41.1045, 91.0246, 0, 1
1745404664.514, 2.063, 2.088, -1.4238, -1.1614, -3.4408, -0.0449, 41.0947, 91.0017, 0, 1
1745404664.593, 2.064, 2.082, -1.4277, -1.1615, -3.4365, -0.0235, 41.0755, 90.9893, 0, 1
1745404664.673, 2.065, 2.076, -1.4315, -1.1617, -3.4322, -0.0213, 41.0441, 91.0127, 0, 1
1745404664.753, 2.063, 2.070, -1.4353, -1.1618, -3.4278, -0.0282, 40.9951, 91.0573, 0, 1
1745404664.832, 2.061, 2.063, -1.4392, -1.1619, -3.4235, -0.0055, 40.9451, 91.0774, 0, 1
1745404664.912, 2.061, 2.058, -1.4431, -1.1620, -3.4192, 0.0187, 40.8799, 91.1073, 0, 1
1745404664.992, 2.062, 2.052, -1.4471, -1.1622, -3.4147, 0.0463, 40.8095, 91.1342, 0, 1
1745404665.071, 2.063, 2.046, -1.4511, -1.1623, -3.4102, 0.0741, 40.7525, 91.1491, 0, 1
1745404665.151, 2.066, 2.040, -1.4550, -1.1624, -3.4057, 0.0836, 40.7001, 91.1671, 0, 1
1745404665.231, 2.070, 2.035, -1.4589, -1.1625, -3.4012, 0.0735, 40.6653, 91.1973, 0, 1
1745404665.310, 2.070, 2.029, -1.4627, -1.1626, -3.3968, 0.0713, 40.6322, 91.2090, 0, 1
1745404665.390, 2.071, 2.023, -1.4665, -1.1627, -3.3925, 0.0848, 40.5894, 91.2208, 0, 1
1745404665.470, 2.072, 2.018, -1.4702, -1.1628, -3.3882, 0.0960, 40.5659, 91.2308, 0, 1
1745404665.549, 2.071, 2.012, -1.4741, -1.1629, -3.3839, 0.1089, 40.5462, 91.2326, 0, 1
1745404665.629, 2.072, 2.006, -1.4780, -1.1630, -3.3794, 0.1035, 40.5192, 91.2505, 0, 1
1745404665.708, 2.071, 2.000, -1.4819, -1.1632, -3.3749, 0.0875, 40.4981, 91.2760, 0, 1
1745404665.788, 2.071, 1.994, -1.4858, -1.1634, -3.3703, 0.0521, 40.4672, 91.3086, 0, 1
1745404665.868, 2.069, 1.987, -1.4898, -1.1635, -3.3656, 0.0206, 40.4099, 91.3595, 0, 1
1745404665.947, 2.071, 1.981, -1.4937, -1.1637, -3.3610, 0.0160, 40.3550, 91.4084, 0, 1
1745404666.027, 2.072, 1.975, -1.4975, -1.1638, -3.3566, 0.0399, 40.2822, 91.4295, 0, 1
1745404666.107, 2.074, 1.968, -1.5013, -1.1639, -3.3522, 0.0731, 40.2041, 91.4411, 0, 1
1745404666.186, 2.076, 1.963, -1.5051, -1.1641, -3.3478, 0.1181, 40.1479, 91.4417, 0, 1
1745404666.266, 2.078, 1.957, -1.5089, -1.1642, -3.3435, 0.1682, 40.0847, 91.4292, 0, 1
1745404666.346, 2.078, 1.951, -1.5126, -1.1643, -3.3392, 0.1905, 40.0186, 91.4288, 0, 1
1745404666.425, 2.080, 1.946, -1.5164, -1.1645, -3.3348, 0.2029, 39.9635, 91.4422, 0, 1
1745404666.505, 2.084, 1.940, -1.5202, -1.1646, -3.3302, 0.1978, 39.9083, 91.4706, 0, 1
1745404666.585, 2.087, 1.934, -1.5239, -1.1648, -3.3257, 0.1706, 39.8569, 91.5120, 0, 1
1745404666.664, 2.092, 1.928, -1.5277, -1.1650, -3.3212, 0.1387, 39.8218, 91.5522, 0, 1
1745404739.361, 2.149, 1.651, -1.6744, -1.1747, -3.0955, 0.4178, 36.4434, 91.6542, 1, 1
1745404739.440, 2.149, 1.651, -1.6743, -1.1747, -3.0955, 0.4153, 36.4425, 91.6571, 1, 1
1745404739.520, 2.149, 1.651, -1.6743, -1.1747, -3.0955, 0.4120, 36.4431, 91.6602, 1, 1
1745404739.600, 2.149, 1.651, -1.6743, -1.1747, -3.0955, 0.4087, 36.4423, 91.6641, 1, 1
1745404739.679, 2.149, 1.651, -1.6743, -1.1746, -3.0955, 0.4078, 36.4410, 91.6698, 1, 1
1745404739.759, 2.150, 1.650, -1.6744, -1.1746, -3.0955, 0.4076, 36.4408, 91.6743, 1, 1
1745404739.839, 2.150, 1.650, -1.6744, -1.1746, -3.0955, 0.4069, 36.4404, 91.6759, 1, 1
1745404739.918, 2.150, 1.650, -1.6743, -1.1747, -3.0955, 0.4096, 36.4412, 91.6748, 1, 1
1745404739.998, 2.149, 1.650, -1.6743, -1.1747, -3.0955, 0.4144, 36.4428, 91.6696, 1, 1
1745404740.078, 2.149, 1.651, -1.6743, -1.1747, -3.0955, 0.4172, 36.4447, 91.6629, 1, 1
1745404740.159, 2.149, 1.651, -1.6743, -1.1747, -3.0955, 0.4198, 36.4476, 91.6553, 1, 1
1745404740.237, 2.149, 1.651, -1.6743, -1.1747, -3.0955, 0.4221, 36.4491, 91.6507, 1, 1
1745404740.317, 2.148, 1.651, -1.6743, -1.1747, -3.0954, 0.4227, 36.4500, 91.6464, 1, 1
1745404740.396, 2.149, 1.651, -1.6743, -1.1747, -3.0954, 0.4223, 36.4498, 91.6440, 1, 1
1745404740.476, 2.149, 1.652, -1.6742, -1.1747, -3.0954, 0.4219, 36.4479, 91.6436, 1, 1
1745404740.555, 2.149, 1.651, -1.6742, -1.1747, -3.0954, 0.4222, 36.4446, 91.6462, 1, 1
1745404740.635, 2.149, 1.651, -1.6743, -1.1747, -3.0954, 0.4201, 36.4410, 91.6510, 1, 1
1745404740.717, 2.150, 1.651, -1.6742, -1.1747, -3.0954, 0.4165, 36.4379, 91.6558, 1, 1
1745404740.794, 2.149, 1.650, -1.6743, -1.1747, -3.0954, 0.4147, 36.4356, 91.6610, 1, 1
1745404740.874, 2.149, 1.650, -1.6743, -1.1747, -3.0954, 0.4127, 36.4341, 91.6666, 1, 1
1745404740.954, 2.150, 1.651, -1.6743, -1.1746, -3.0954, 0.4072, 36.4361, 91.6721, 1, 1
1745404741.033, 2.149, 1.651, -1.6743, -1.1747, -3.0954, 0.4069, 36.4382, 91.6706, 1, 1
1745404741.115, 2.149, 1.651, -1.6743, -1.1747, -3.0954, 0.4087, 36.4399, 91.6717, 1, 1
1745404741.192, 2.149, 1.651, -1.6743, -1.1747, -3.0954, 0.4096, 36.4415, 91.6728, 1, 1
1745404741.272, 2.149, 1.651, -1.6743, -1.1747, -3.0954, 0.4095, 36.4425, 91.6711, 1, 1
1745404741.352, 2.149, 1.651, -1.6742, -1.1747, -3.0954, 0.4147, 36.4414, 91.6671, 1, 1
1745404741.432, 2.149, 1.651, -1.6742, -1.1747, -3.0954, 0.4193, 36.4410, 91.6668, 1, 1
1745404741.511, 2.149, 1.651, -1.6742, -1.1747, -3.0954, 0.4236, 36.4403, 91.6626, 1, 1
1745404797.024, 2.149, 1.974, -1.4578, -1.1671, -3.3377, 0.2471, 37.3941, 91.7166, 0, 1
1745404797.104, 2.149, 2.297, -1.2414, -1.1595, -3.5800, 0.0699, 38.3480, 91.7742, 0, 1
1745404797.183, 2.148, 2.620, -1.0250, -1.1519, -3.8224, -0.1085, 39.3008, 91.8321, 0, 1
1745404797.263, 2.148, 2.943, -0.8086, -1.1442, -4.0647, -0.2901, 40.2558, 91.8912, 0, 1
1745404797.342, 2.147, 3.266, -0.5922, -1.1366, -4.3070, -0.4714, 41.2109, 91.9504, 0, 1
1745404797.422, 2.147, 3.265, -0.5922, -1.1366, -4.3070, -0.4724, 41.2127, 91.9496, 0, 1
1745404797.502, 2.147, 3.264, -0.5922, -1.1367, -4.3071, -0.4740, 41.2146, 91.9490, 0, 1
1745404797.581, 2.147, 3.263, -0.5921, -1.1367, -4.3071, -0.4760, 41.2170, 91.9492, 0, 1
1745404797.661, 2.147, 3.263, -0.5921, -1.1367, -4.3071, -0.4755, 41.2178, 91.9472, 0, 1
1745404797.741, 2.147, 3.262, -0.5921, -1.1367, -4.3071, -0.4766, 41.2197, 91.9476, 0, 1
1745404797.820, 2.147, 3.263, -0.5921, -1.1367, -4.3072, -0.4794, 41.2207, 91.9492, 0, 1
1745404797.900, 2.147, 3.263, -0.5921, -1.1367, -4.3072, -0.4827, 41.2217, 91.9523, 0, 1
1745404797.980, 2.147, 3.263, -0.5921, -1.1367, -4.3071, -0.4868, 41.2218, 91.9571, 0, 1
1745404798.059, 2.147, 3.263, -0.5921, -1.1367, -4.3071, -0.4922, 41.2198, 91.9631, 0, 1
1745404798.139, 2.147, 3.263, -0.5921, -1.1366, -4.3071, -0.4974, 41.2188, 91.9684, 0, 1
1745404798.218, 2.146, 3.263, -0.5921, -1.1366, -4.3071, -0.5010, 41.2164, 91.9737, 0, 1
1745404798.298, 2.146, 3.264, -0.5921, -1.1366, -4.3070, -0.5009, 41.2148, 91.9717, 0, 1
1745404798.378, 2.147, 3.264, -0.5921, -1.1366, -4.3071, -0.5002, 41.2146, 91.9674, 0, 1
1745404798.457, 2.147, 3.264, -0.5921, -1.1366, -4.3070, -0.4989, 41.2154, 91.9623, 0, 1
1745404798.537, 2.147, 3.264, -0.5921, -1.1366, -4.3070, -0.4963, 41.2131, 91.9564, 0, 1
1745404798.617, 2.147, 3.263, -0.5921, -1.1366, -4.3070, -0.4948, 41.2128, 91.9515, 0, 1
1745404798.696, 2.147, 3.263, -0.5921, -1.1367, -4.3070, -0.4951, 41.2134, 91.9494, 0, 1
1745404798.776, 2.147, 3.264, -0.5921, -1.1367, -4.3070, -0.4975, 41.2123, 91.9510, 0, 1
1745404798.856, 2.147, 3.265, -0.5921, -1.1367, -4.3070, -0.4993, 41.2117, 91.9522, 0, 1
1745404798.935, 2.147, 3.266, -0.5921, -1.1367, -4.3070, -0.5029, 41.2113, 91.9545, 0, 1
1745404799.015, 2.147, 3.266, -0.5921, -1.1366, -4.3070, -0.5061, 41.2114, 91.9564, 0, 1
1745404799.095, 2.147, 3.267, -0.5920, -1.1366, -4.3071, -0.5074, 41.2105, 91.9595, 0, 1
1745404799.174, 2.147, 3.267, -0.5920, -1.1366, -4.3071, -0.5067, 41.2106, 91.9610, 0, 1
1745404799.254, 2.147, 3.267, -0.5920, -1.1366, -4.3071, -0.5035, 41.2109, 91.9630, 0, 1
1745404799.334, 2.146, 3.267, -0.5920, -1.1366, -4.3071, -0.4967, 41.2128, 91.9624, 0, 1
1745404799.413, 2.146, 3.266, -0.5921, -1.1366, -4.3070, -0.4895, 41.2153, 91.9602, 0, 1
1745404799.493, 2.147, 3.266, -0.5921, -1.1366, -4.3070, -0.4834, 41.2184, 91.9560, 0, 1
1745404799.573, 2.147, 3.266, -0.5921, -1.1366, -4.3070, -0.4789, 41.2223, 91.9514, 0, 1
1745404799.652, 2.147, 3.266, -0.5921, -1.1366, -4.3070, -0.4785, 41.2212, 91.9465, 0, 1
1745404799.732, 2.147, 3.265, -0.5924, -1.1366, -4.3066, -0.4862, 41.2185, 91.9487, 0, 1
1745404799.812, 2.147, 3.266, -0.5934, -1.1366, -4.3055, -0.5008, 41.2174, 91.9459, 0, 1
1745404799.891, 2.147, 3.265, -0.5952, -1.1367, -4.3034, -0.5159, 41.1947, 91.9346, 0, 1
1745404799.971, 2.147, 3.264, -0.5982, -1.1369, -4.2999, -0.5431, 41.1508, 91.9223, 0, 1
1745404800.050, 2.147, 3.262, -0.6022, -1.1370, -4.2953, -0.5772, 41.0971, 91.9060, 0, 1
1745404800.130, 2.147, 3.258, -0.6069, -1.1372, -4.2899, -0.5885, 41.0343, 91.8582, 0, 1
1745404800.210, 2.147, 3.252, -0.6120, -1.1374, -4.2841, -0.5672, 40.9547, 91.7862, 0, 1
1745404800.289, 2.146, 3.246, -0.6171, -1.1376, -4.2784, -0.5411, 40.8849, 91.7179, 0, 1
1745404800.369, 2.146, 3.238, -0.6222, -1.1377, -4.2728, -0.4920, 40.8064, 91.6437, 0, 1
1745404800.449, 2.146, 3.230, -0.6274, -1.1380, -4.2670, -0.4195, 40.7032, 91.5693, 0, 1
1745404800.528, 2.145, 3.223, -0.6329, -1.1381, -4.2608, -0.3660, 40.5575, 91.5357, 0, 1
1745404800.608, 2.146, 3.216, -0.6387, -1.1384, -4.2540, -0.3618, 40.3929, 91.5362, 0, 1
1745404800.688, 2.146, 3.208, -0.6449, -1.1388, -4.2468, -0.3350, 40.1901, 91.5354, 0, 1
1745404800.767, 2.147, 3.198, -0.6513, -1.1391, -4.2392, -0.3462, 39.9871, 91.5549, 0, 1
